#iterationNumber	varNumber	clauseNumber	itertionTime
1	800	2132	0.01621s
2	1396	3153	0.007529s
3	1992	4607	0.006095s
4	2588	6233	0.005943s
5	3184	7859	0.006108s
6	3780	9485	0.006627s
7	4376	11111	0.008118s
8	4972	11877	0.006826s
9	5568	13503	0.007464s
10	6164	15129	0.009041s
11	6760	16755	0.009059s
12	7356	17693	0.01104s
13	7952	19319	0.009363s
14	8548	20945	0.01493s
15	9144	13508	0.008786s
16	9740	15052	0.008214s
17	10336	16596	0.009466s
18	10932	18134	0.01327s
19	11528	15304	0.007994s
This is the last UNSAT round.
