#iterationNumber	varNumber	clauseNumber	itertionTime
1	1236	3074	0.02407s
2	2268	4512	0.008823s
3	3300	7208	0.009462s
4	4332	9904	0.009597s
5	5364	12600	0.0111s
6	6396	8300	0.0123s
7	7428	10996	0.0102s
8	8460	13692	0.01009s
9	9492	16388	0.01165s
10	10524	12084	0.01092s
11	11556	14772	0.01138s
12	12588	17460	0.01123s
13	13620	20148	0.01234s
14	14652	15528	0.01174s
15	15684	18216	0.01317s
16	16716	20904	0.01275s
17	17748	23592	0.01358s
18	18780	26280	0.01446s
19	19812	20110	0.01338s
20	20844	22798	0.01556s
21	21876	25486	0.01417s
22	22908	28174	0.01418s
23	23940	30862	0.01606s
24	24972	24656	0.01467s
25	26004	27336	0.01537s
26	27036	30016	0.01522s
27	28068	32686	0.01855s
28	29100	26818	0.01606s
29	30132	29484	0.01948s
30	31164	32146	0.01734s
31	32196	28882	0.01763s
32	33228	31542	0.01783s
33	34260	34202	0.02329s
34	35292	31371	0.02549s
35	36324	34027	0.02548s
36	37356	32672	0.02382s
37	38388	35324	0.02033s
38	39420	32968	0.02632s
39	40452	32769	0.02226s
40	41484	35411	0.02027s
41	42516	33767	0.02028s
42	43548	36409	0.02008s
43	44580	39051	0.01984s
44	45612	41693	0.0205s
45	46644	44335	0.02862s
46	47676	37708	0.04196s
47	48708	33654	0.02666s
48	49740	36264	0.02845s
49	50772	32616	0.02358s
50	51804	31570	0.0238s
51	52836	34146	0.02751s
52	53868	36706	0.0265s
53	54900	39260	0.03915s
54	55932	23455	0.06s
55	56964	25993	0.03784s
56	57996	28527	0.03735s
57	59028	31057	0.03825s
58	60060	23779	0.03248s
59	61092	26305	0.02798s
60	62124	28827	0.03179s
61	63156	24277	0.02604s
62	64188	26775	0.02793s
63	65220	29269	0.03004s
64	66252	22455	0.02905s
65	67284	24935	0.03265s
66	68316	21144	0.02796s
67	69348	23624	0.02645s
68	70380	26104	0.02667s
69	71412	28584	0.0299s
70	72444	21340	0.03185s
71	73476	23808	0.0129s
This is the last UNSAT round.
