#iterationNumber	varNumber	clauseNumber	itertionTime
1	916	2398	0.01759s
2	1628	3375	0.00606s
3	2340	5235	0.005951s
4	3052	7093	0.006186s
5	3764	8947	0.006781s
6	4476	4857	0.006456s
7	5188	6707	0.007157s
8	5900	8557	0.007747s
9	6612	10401	0.009084s
10	7324	6265	0.01077s
11	8036	8105	0.008438s
12	8748	9941	0.008552s
13	9460	11777	0.009262s
14	10172	7407	0.008491s
15	10884	9243	0.008309s
16	11596	11077	0.01074s
17	12308	12907	0.009838s
18	13020	7880	0.0096s
19	13732	9686	0.01187s
20	14444	11488	0.01489s
21	15156	13286	0.01203s
22	15868	7017	0.01114s
23	16580	8807	0.01269s
24	17292	10593	0.0152s
25	18004	6422	0.01352s
26	18716	8202	0.01512s
27	19428	9978	0.01659s
28	20140	6071	0.01257s
29	20852	7835	0.01243s
30	21564	9595	0.01255s
31	22276	11351	0.01615s
32	22988	5258	0.01744s
33	23700	5094	0.01631s
34	24412	6834	0.0163s
35	25124	8570	0.01295s
36	25836	4585	0.007147s
This is the last UNSAT round.
