#iterationNumber	varNumber	clauseNumber	itertionTime
1	776	2084	0.01455s
2	1348	3035	0.005247s
3	1920	4589	0.005531s
4	2492	6143	0.006045s
5	3064	6960	0.007518s
6	3636	8492	0.006063s
7	4208	10024	0.006673s
8	4780	8511	0.006406s
9	5352	10029	0.006744s
10	5924	11547	0.006627s
11	6496	13061	0.008654s
12	7068	10743	0.006608s
13	7640	12235	0.00696s
14	8212	13727	0.007542s
15	8784	15219	0.007954s
16	9356	16711	0.008641s
17	9928	12942	0.008073s
18	10500	14434	0.009486s
19	11072	15926	0.008695s
20	11644	17418	0.009859s
21	12216	18908	0.00973s
22	12788	6743	0.008225s
23	13360	8173	0.008s
24	13932	9587	0.008909s
25	14504	10995	0.009127s
26	15076	12399	0.01076s
27	15648	2915	0.009415s
This is the last UNSAT round.
