#iterationNumber	varNumber	clauseNumber	itertionTime
1	2516	5774	0.05125s
2	4828	9002	0.02046s
3	7140	15034	0.01937s
4	9452	21054	0.02164s
5	11764	17262	0.02147s
6	14076	23274	0.02453s
7	16388	29286	0.02804s
8	18700	35298	0.02617s
9	21012	28484	0.02411s
10	23324	34496	0.02973s
11	25636	40508	0.02783s
12	27948	36808	0.02695s
13	30260	42820	0.0303s
14	32572	48828	0.03543s
15	34884	54836	0.03815s
16	37196	47917	0.03861s
17	39508	53925	0.03494s
18	41820	59933	0.03599s
19	44132	65941	0.03851s
20	46444	71949	0.03335s
21	48756	61931	0.03166s
22	51068	67939	0.03435s
23	53380	73947	0.03433s
24	55692	79955	0.03434s
25	58004	85963	0.03451s
26	60316	76143	0.03731s
27	62628	82151	0.03981s
28	64940	88159	0.04743s
29	67252	94167	0.0433s
30	69564	86023	0.07738s
31	71876	92003	0.05742s
32	74188	89335	0.05529s
33	76500	95307	0.05203s
34	78812	101275	0.06666s
35	81124	96326	0.04766s
36	83436	102286	0.09045s
37	85748	100539	0.04559s
38	88060	106483	0.05473s
39	90372	103477	0.08536s
40	92684	109405	0.05499s
41	94996	104876	0.06719s
42	97308	110752	0.06491s
43	99620	116624	0.05703s
44	101932	110376	0.05596s
45	104244	116248	0.1474s
46	106556	113486	0.05673s
47	108868	119318	0.07479s
48	111180	114964	0.06062s
49	113492	120788	0.06624s
50	115804	126608	0.06559s
51	118116	132428	0.07689s
52	120428	122709	0.0676s
53	122740	128525	0.06429s
54	125052	134341	0.06284s
55	127364	140157	0.06381s
56	129676	130902	0.1524s
57	131988	131681	0.06488s
58	134300	137485	0.08528s
59	136612	136127	0.08894s
60	138924	137810	0.1427s
61	141236	140108	0.1257s
62	143548	142298	0.2454s
63	145860	142450	0.1029s
64	148172	143569	0.0705s
65	150484	149361	0.1179s
66	152796	147979	0.07366s
67	155108	149514	0.07594s
68	157420	155302	0.1903s
69	159732	151019	0.08053s
70	162044	149899	0.07118s
71	164356	155663	0.07678s
72	166668	161427	0.1851s
73	168980	155266	0.07765s
74	171292	161018	0.1341s
75	173604	156956	0.08241s
76	175916	158448	0.1263s
77	178228	164192	0.07958s
78	180540	162017	0.1864s
79	182852	163920	0.1122s
80	185164	165873	0.1073s
81	187476	171613	0.1575s
82	189788	169902	0.1079s
83	192100	175642	0.1741s
84	194412	173908	0.1165s
85	196724	179648	0.3073s
86	199036	171795	0.1671s
87	201348	173715	0.1432s
88	203660	175269	0.1712s
89	205972	176092	0.0929s
90	208284	181804	0.09992s
91	210596	187512	0.176s
92	212908	179257	0.1046s
93	215220	179017	0.1183s
94	217532	184719	0.09225s
95	219844	190421	0.09869s
96	222156	185084	0.1523s
97	224468	190748	0.3118s
98	226780	143683	0.1053s
99	229092	149261	0.1836s
100	231404	147219	0.2626s
101	233716	144999	0.1142s
102	236028	150565	0.1761s
103	238340	146392	0.2289s
104	240652	144375	0.09779s
105	242964	149923	0.09361s
106	245276	155471	0.3073s
107	247588	147196	0.09604s
108	249900	152738	0.1032s
109	252212	158280	0.1478s
110	254524	150811	0.1166s
111	256836	156353	0.1097s
112	259148	154082	0.1068s
113	261460	159624	0.1006s
114	263772	165166	0.1266s
115	266084	159013	0.102s
116	268396	164555	0.1126s
117	270708	170097	0.1043s
118	273020	175639	0.1197s
119	275332	165443	0.1098s
120	277644	170985	0.1585s
121	279956	168593	0.1111s
122	282268	174133	0.1404s
123	284580	169419	0.1507s
124	286892	174959	0.2373s
125	289204	171851	0.1339s
126	291516	177391	0.1811s
127	293828	174246	0.3239s
128	296140	172250	0.1125s
129	298452	177782	0.1431s
130	300764	175404	0.1202s
131	303076	180936	0.1806s
132	305388	176696	0.1286s
133	307700	182222	0.1408s
134	310012	187748	0.3703s
This is the last UNSAT round.
