#iterationNumber	varNumber	clauseNumber	itertionTime
1	692	1916	0.0137s
2	1180	2668	0.004723s
3	1668	3970	0.004607s
4	2156	5272	0.005387s
5	2644	4031	0.005011s
6	3132	5329	0.004986s
7	3620	6627	0.005167s
8	4108	7925	0.005449s
9	4596	9223	0.006226s
10	5084	6322	0.005981s
11	5572	7608	0.005808s
12	6060	8880	0.005569s
13	6548	10152	0.006363s
14	7036	11422	0.00675s
15	7524	6267	0.006277s
16	8012	7537	0.006674s
17	8500	8799	0.008388s
18	8988	4821	0.006951s
19	9476	6057	0.009219s
20	9964	2667	0.006416s
This is the last UNSAT round.
