#iterationNumber	varNumber	clauseNumber	itertionTime
1	5428	14635	0.1069s
2	9114	17753	0.03181s
3	12800	27693	0.04767s
4	16486	35489	0.03533s
5	20172	45429	0.04743s
6	23858	52895	0.03743s
7	27544	62831	0.05186s
8	31230	67386	0.04586s
9	34916	77302	0.05077s
10	38602	78553	0.05882s
11	42288	88321	0.05326s
12	45974	18746	0.04481s
13	49660	18447	0.04496s
14	53346	28195	0.04149s
15	57032	37939	0.05739s
16	60718	18124	0.05634s
17	64404	18440	0.06752s
18	68090	17609	1.177s
This is the last UNSAT round.
