#iterationNumber	varNumber	clauseNumber	itertionTime
1	8732	21683	0.1587s
2	15722	29436	0.0576s
3	22712	47958	0.06554s
4	29702	44212	0.06691s
5	36692	51649	0.06847s
6	43682	70141	0.07638s
7	50672	67451	0.07803s
8	57662	75709	0.08593s
9	64652	94165	0.08629s
10	71642	86304	0.09511s
11	78632	85964	0.0863s
12	85622	104356	0.1001s
13	92612	99254	0.1156s
14	99602	100731	0.1037s
15	106592	102355	0.09355s
16	113582	120641	0.09099s
17	120572	113988	0.1001s
18	127562	132274	0.1261s
19	134552	126370	0.1165s
20	141542	125064	0.1711s
21	148532	123264	0.1151s
22	155522	126589	0.119s
23	162512	144741	0.1117s
24	169502	137644	0.1235s
25	176492	155794	0.1415s
26	183482	149100	0.1432s
27	190472	153965	0.1084s
28	197462	172095	0.1347s
29	204452	190181	0.1496s
30	211442	160327	0.1321s
31	218432	178353	0.1431s
32	225422	157369	0.1152s
33	232412	175377	0.14s
34	239402	193377	0.1603s
35	246392	166232	0.1271s
36	253382	184182	0.144s
37	260372	167404	0.149s
38	267362	185352	0.1531s
39	274352	175280	0.2107s
40	281342	167411	0.2126s
41	288332	168531	0.1465s
42	295322	186371	0.1437s
43	302312	174516	0.2063s
44	309302	192354	0.2159s
45	316292	179988	0.1748s
46	323282	180689	0.1891s
47	330272	198503	0.1843s
48	337262	185654	0.1614s
49	344252	203456	0.1906s
50	351242	190403	0.1739s
51	358232	208203	0.1939s
52	365222	225989	0.1732s
53	372212	197492	0.1657s
54	379202	215270	0.1708s
55	386192	233048	0.1776s
56	393182	250818	0.1855s
57	400172	209554	0.1843s
58	407162	227316	0.1731s
59	414152	245076	0.2349s
60	421142	217675	0.2891s
61	428132	220507	0.2335s
62	435122	238243	0.1932s
63	442112	222341	0.2594s
64	449102	240057	0.2215s
65	456092	223898	0.3125s
66	463082	221453	0.2053s
67	470072	239115	0.3004s
68	477062	218939	0.1913s
69	484052	236587	0.1974s
70	491042	218021	0.1998s
71	498032	235657	0.1883s
72	505022	253291	0.2055s
73	512012	270875	0.2398s
74	519002	215217	0.2214s
75	525992	232783	0.2366s
76	532982	250347	0.3986s
77	539972	212668	0.2391s
78	546962	212627	0.2507s
79	553952	230149	0.222s
80	560942	211388	0.2605s
81	567932	228900	0.2906s
82	574922	212713	0.2165s
83	581912	230217	0.2322s
84	588902	247709	0.3462s
85	595892	212242	0.2272s
86	602882	229706	0.2164s
87	609872	247170	0.2445s
88	616862	264622	0.2316s
89	623852	282066	0.2602s
90	630842	213988	0.3298s
91	637832	207477	0.2115s
92	644822	224885	0.232s
93	651812	242291	0.3021s
94	658802	208088	0.2972s
95	665792	225484	0.4891s
96	672782	208056	0.4166s
97	679772	209637	0.2552s
98	686762	227017	0.3016s
99	693752	210454	0.3098s
100	700742	227812	0.3234s
101	707732	211919	0.2381s
102	714722	229259	0.3053s
103	721712	203247	0.338s
104	728702	220569	0.6307s
105	735692	202214	0.2474s
106	742682	219522	0.2581s
107	749672	203609	0.2588s
108	756662	220907	0.2742s
109	763652	238193	0.2553s
110	770642	255475	0.2515s
111	777632	272753	0.2463s
112	784622	290027	0.3136s
113	791612	202953	0.3279s
114	798602	220199	0.3149s
115	805592	200086	0.2578s
116	812582	217308	0.4972s
117	819572	185291	0.5036s
118	826562	168868	0.265s
119	833552	186054	0.2967s
120	840542	203236	0.2789s
121	847532	220406	0.2602s
122	854522	237572	0.2569s
123	861512	254734	0.2635s
This is the last UNSAT round.
