#iterationNumber	varNumber	clauseNumber	itertionTime
1	7068	18147	0.1238s
2	12394	23442	0.04148s
3	17720	37604	0.04654s
4	23046	32631	0.04778s
5	28372	34697	0.05017s
6	33698	38788	0.05602s
7	39024	42131	0.05114s
8	44350	56137	0.05443s
9	49676	40696	0.05419s
10	55002	54678	0.05902s
11	60328	45360	0.05798s
12	65654	59316	0.0606s
13	70980	48746	0.05935s
14	76306	62694	0.06142s
15	81632	76640	0.06544s
16	86958	56904	0.06675s
17	92284	70814	0.06547s
18	97610	84712	0.09685s
19	102936	57979	0.0669s
20	108262	71863	0.07051s
21	113588	85741	0.08858s
22	118914	57215	0.07205s
23	124240	71011	0.08948s
24	129566	58690	0.0782s
25	134892	72470	0.07622s
26	140218	86246	0.0904s
27	145544	62395	0.0921s
28	150870	76157	0.1107s
29	156196	63913	0.09998s
30	161522	77661	0.102s
31	166848	66034	0.08761s
32	172174	79766	0.1168s
33	177500	68233	0.1461s
34	182826	63685	0.1275s
35	188152	63644	0.0916s
36	193478	77310	0.09298s
37	198804	90972	0.0948s
38	204130	104632	0.09963s
39	209456	64704	0.09996s
40	214782	78340	0.09281s
41	220108	91972	0.09739s
42	225434	105602	0.1037s
43	230760	119228	0.09904s
44	236086	132848	0.1146s
45	241412	68376	0.0976s
46	246738	81980	0.1095s
47	252064	95572	0.106s
48	257390	109154	0.1073s
49	262716	122736	0.1293s
50	268042	69884	0.1119s
51	273368	83406	0.1139s
52	278694	96920	0.1127s
53	284020	110430	0.1841s
54	289346	61568	0.1119s
55	294672	75068	0.1236s
56	299998	88564	0.1368s
57	305324	61869	0.1254s
58	310650	75357	0.1313s
59	315976	88843	0.1162s
60	321302	102329	0.1389s
61	326628	64435	0.1261s
62	331954	77915	0.1308s
63	337280	91387	0.2672s
64	342606	62180	0.1294s
65	347932	61102	0.1212s
66	353258	74562	0.161s
67	358584	88016	0.284s
68	363910	59496	0.1329s
69	369236	59083	0.1287s
70	374562	72527	0.1264s
71	379888	85967	0.1476s
72	385214	99405	0.1378s
73	390540	112839	0.1393s
74	395866	126269	0.1659s
75	401192	139695	0.1407s
76	406518	153115	0.1582s
77	411844	166527	0.1513s
78	417170	179937	0.2065s
79	422496	193345	0.177s
80	427822	56647	0.1444s
81	433148	70047	0.1405s
82	438474	83443	0.4719s
83	443800	55321	0.2698s
84	449126	55183	0.144s
85	454452	68565	0.1857s
This is the last UNSAT round.
