#iterationNumber	varNumber	clauseNumber	itertionTime
1	7388	18827	0.1298s
2	13034	24613	0.04636s
3	18680	39589	0.05033s
4	24326	54559	0.05242s
5	29972	37389	0.05564s
6	35618	41637	0.05353s
7	41264	56553	0.06133s
8	46910	49510	0.05931s
9	52556	64408	0.0647s
10	58202	56695	0.06584s
11	63848	54708	0.08061s
12	69494	56934	0.06092s
13	75140	71748	0.07616s
14	80786	61611	0.06632s
15	86432	76397	0.06822s
16	92078	65246	0.06692s
17	97724	80014	0.07875s
18	103370	69065	0.06862s
19	109016	83827	0.07283s
20	114662	98589	0.0715s
21	120308	113349	0.07912s
22	125954	79827	0.08533s
23	131600	94573	0.09411s
24	137246	84617	0.08361s
25	142892	99323	0.1339s
26	148538	86064	0.09118s
27	154184	100714	0.08444s
28	159830	115364	0.1094s
29	165476	94289	0.1021s
30	171122	108873	0.1154s
31	176768	81637	0.1078s
32	182414	96199	0.1077s
33	188060	83184	0.103s
34	193706	97734	0.1069s
35	199352	85497	0.09396s
36	204998	100043	0.1009s
37	210644	114583	0.116s
38	216290	89993	0.1082s
39	221936	104515	0.1349s
40	227582	89308	0.1s
41	233228	103822	0.1343s
42	238874	92733	0.1134s
43	244520	107223	0.106s
44	250166	121709	0.1239s
45	255812	91260	0.1169s
46	261458	105722	0.1151s
47	267104	120180	0.1191s
48	272750	134638	0.1362s
49	278396	95296	0.1294s
50	284042	109740	0.1419s
51	289688	92106	0.1258s
52	295334	106520	0.1609s
53	300980	91559	0.1179s
54	306626	88974	0.1205s
55	312272	103364	0.1185s
56	317918	117750	0.17s
57	323564	90877	0.1217s
58	329210	105257	0.1291s
59	334856	119635	0.1517s
60	340502	134009	0.2217s
61	346148	93529	0.1586s
62	351794	107895	0.1809s
63	357440	122237	0.136s
64	363086	136531	0.149s
65	368732	82642	0.1487s
66	374378	96928	0.1375s
67	380024	111208	0.1383s
68	385670	125482	0.1569s
69	391316	82818	0.1469s
70	396962	97078	0.1534s
71	402608	111328	0.1491s
72	408254	125570	0.1429s
73	413900	139808	0.1776s
74	419546	79060	0.1894s
75	425192	93290	0.1673s
76	430838	107504	0.1556s
77	436484	121710	0.172s
78	442130	75754	0.1548s
79	447776	89948	0.1765s
80	453422	65252	0.1598s
81	459068	79408	0.2471s
82	464714	65798	0.1508s
83	470360	65365	0.2354s
84	476006	65351	0.3095s
85	481652	65226	0.1596s
86	487298	66026	0.1653s
87	492944	80156	0.1705s
88	498590	94282	0.1917s
89	504236	108404	0.1715s
90	509882	122522	0.1756s
91	515528	136636	0.1624s
92	521174	150738	0.1664s
93	526820	164832	0.1846s
94	532466	178918	0.1718s
95	538112	193000	0.2739s
This is the last UNSAT round.
