#iterationNumber	varNumber	clauseNumber	itertionTime
1	5532	14883	0.1069s
2	9322	17901	0.03276s
3	13112	28033	0.034s
4	16902	38145	0.03713s
5	20692	19643	0.03271s
6	24482	29747	0.04158s
7	28272	19726	0.03957s
8	32062	20039	0.05196s
9	35852	20253	0.03876s
10	39642	30341	0.08453s
11	43432	20902	0.04345s
12	47222	21322	0.05697s
13	51012	21160	0.06177s
14	54802	21394	0.04246s
15	58592	31450	0.04542s
16	62382	41498	0.0541s
17	66172	51538	0.05089s
18	69962	61570	0.04775s
19	73752	71598	0.05639s
20	77542	20287	0.1001s
21	81332	20327	0.3663s
22	85122	20252	0.07002s
23	88912	20202	0.06407s
24	92702	30210	0.05673s
25	96492	40214	0.07276s
26	100282	50214	0.0579s
27	104072	60210	0.1853s
28	107862	18974	0.08053s
29	111652	28962	0.2894s
30	115442	18698	0.06182s
31	119232	28678	0.2791s
This is the last UNSAT round.
