#iterationNumber	varNumber	clauseNumber	itertionTime
1	736	2004	0.01545s
2	1268	2860	0.005094s
3	1800	4292	0.005773s
4	2332	5724	0.006805s
5	2864	7156	0.006959s
6	3396	6832	0.006926s
7	3928	8194	0.006374s
8	4460	9556	0.01065s
9	4992	10914	0.01054s
10	5524	12268	0.007883s
11	6056	4886	0.01093s
12	6588	6240	0.00847s
13	7120	7594	0.008501s
14	7652	8948	0.009815s
15	8184	5838	0.008567s
16	8716	7192	0.009257s
17	9248	8546	0.00898s
18	9780	9888	0.008759s
19	10312	11230	0.008365s
20	10844	5488	0.01002s
21	11376	6830	0.01097s
22	11908	8172	0.01057s
23	12440	9514	0.01259s
24	12972	10856	0.0107s
25	13504	6248	0.01143s
26	14036	7590	0.0102s
27	14568	8916	0.009232s
28	15100	10238	0.01128s
29	15632	2841	0.009058s
This is the last UNSAT round.
