#iterationNumber	varNumber	clauseNumber	itertionTime
1	2580	5910	0.04175s
2	4956	9245	0.01765s
3	7332	15445	0.01742s
4	9708	21645	0.01821s
5	12084	27833	0.02105s
6	14460	21726	0.0195s
7	16836	27906	0.02022s
8	19212	34078	0.02114s
9	21588	40250	0.0237s
10	23964	33510	0.02712s
11	26340	39682	0.02542s
12	28716	45834	0.03811s
13	31092	51982	0.03212s
14	33468	58126	0.03866s
15	35844	47466	0.03326s
16	38220	53602	0.03878s
17	40596	59738	0.04074s
18	42972	65874	0.03072s
19	45348	72010	0.03555s
20	47724	61998	0.03477s
21	50100	68134	0.03721s
22	52476	74270	0.03539s
23	54852	80406	0.03388s
24	57228	73582	0.03746s
25	59604	79718	0.03981s
26	61980	85854	0.03765s
27	64356	91990	0.04785s
28	66732	85102	0.06446s
29	69108	91238	0.05398s
30	71484	90880	0.05627s
31	73860	97016	0.04813s
32	76236	103152	0.05069s
33	78612	99532	0.04439s
34	80988	105656	0.04892s
35	83364	111780	0.04983s
36	85740	117904	0.06168s
37	88116	109482	0.04859s
38	90492	115598	0.04988s
39	92868	121710	0.0487s
40	95244	116309	0.05574s
41	97620	122421	0.06078s
42	99996	128533	0.05576s
43	102372	134645	0.05935s
44	104748	140757	0.06098s
45	107124	130032	0.06054s
46	109500	136144	0.06034s
47	111876	142256	0.05617s
48	114252	148348	0.09692s
49	116628	137861	0.08291s
50	119004	143945	0.06363s
51	121380	141784	0.07204s
52	123756	147868	0.07671s
53	126132	153952	0.06228s
54	128508	160036	0.06552s
55	130884	152404	0.09468s
56	133260	158484	0.09725s
57	135636	157596	0.06786s
58	138012	163676	0.07999s
59	140388	169756	0.07376s
60	142764	165732	0.1168s
61	145140	171812	0.08318s
62	147516	177892	0.2187s
63	149892	173742	0.0981s
64	152268	176440	0.07155s
65	154644	182516	0.07603s
66	157020	188592	0.1222s
67	159396	183839	0.07943s
68	161772	186545	0.08147s
69	164148	192621	0.0971s
70	166524	198693	0.1266s
71	168900	204765	0.091s
72	171276	197014	0.09571s
73	173652	203086	0.1037s
74	176028	209158	0.08588s
75	178404	205012	0.08621s
76	180780	211080	0.08299s
77	183156	217148	0.08542s
78	185532	223216	0.08795s
79	187908	229284	0.1018s
80	190284	217411	0.09951s
81	192660	223479	0.09683s
82	195036	229547	0.08967s
83	197412	235615	0.1189s
84	199788	227973	0.1172s
85	202164	234041	0.1487s
86	204540	240109	0.1076s
87	206916	235899	0.1263s
88	209292	241967	0.1107s
89	211668	248027	0.1302s
90	214044	243032	0.1088s
91	216420	249092	0.1081s
92	218796	255148	0.2172s
93	221172	249919	0.3286s
94	223548	252549	0.1897s
95	225924	255179	0.1168s
96	228300	257835	0.117s
97	230676	263887	0.1148s
98	233052	269939	0.1158s
99	235428	275991	0.1315s
100	237804	268471	0.1153s
101	240180	274523	0.2242s
102	242556	273803	0.1464s
103	244932	279847	0.1394s
104	247308	275311	0.1326s
105	249684	281355	0.1369s
106	252060	287399	0.202s
107	254436	283071	0.4757s
108	256812	285681	0.3132s
109	259188	288261	0.1235s
110	261564	290879	0.1316s
111	263940	296919	0.136s
112	266316	302959	0.5749s
113	268692	298330	0.1645s
114	271068	304370	0.704s
115	273444	303504	0.507s
116	275820	301707	0.4528s
117	278196	304225	0.1409s
118	280572	304131	0.1622s
119	282948	310155	0.1541s
120	285324	316171	0.3358s
121	287700	309919	0.1837s
122	290076	315931	0.1329s
123	292452	321943	0.3968s
124	294828	310873	0.1713s
125	297204	316877	0.1963s
126	299580	315620	0.1808s
127	301956	321624	0.6051s
128	304332	318278	0.1397s
129	306708	324280	0.5742s
130	309084	321305	1.006s
131	311460	318734	0.4299s
132	313836	320960	0.1525s
133	316212	323245	0.2364s
134	318588	329235	0.1718s
135	320964	335225	0.1686s
136	323340	330177	0.171s
137	325716	336167	0.9235s
138	328092	331577	0.1561s
139	330468	337563	0.3663s
140	332844	336188	0.225s
141	335220	342174	0.183s
142	337596	348160	0.6534s
143	339972	340262	2.384s
144	342348	338734	1.415s
145	344724	337509	0.548s
146	347100	338848	0.1558s
147	349476	337663	0.1723s
148	351852	343623	0.1872s
149	354228	349583	0.1718s
150	356604	355543	0.2248s
151	358980	346518	0.1607s
152	361356	352478	0.1658s
153	363732	358438	0.1669s
154	366108	364398	0.1707s
155	368484	370358	0.1751s
156	370860	357615	0.3631s
157	373236	355015	0.1999s
158	375612	360969	0.2323s
159	377988	366887	0.1885s
160	380364	338673	0.2023s
161	382740	344579	0.1908s
162	385116	350477	0.4558s
163	387492	320430	0.5377s
164	389868	314214	0.4163s
165	392244	300983	0.918s
166	394620	290413	0.174s
167	396996	296225	0.2103s
168	399372	302029	0.1643s
169	401748	277771	0.1971s
170	404124	283567	0.164s
171	406500	289363	0.1704s
172	408876	295159	0.1855s
173	411252	284166	0.1795s
174	413628	289954	0.2545s
175	416004	295742	0.2694s
176	418380	287878	0.6962s
177	420756	262211	0.2391s
178	423132	267949	0.3907s
179	425508	255050	0.4543s
180	427884	256855	0.1673s
181	430260	256167	0.1828s
182	432636	261901	0.1762s
183	435012	267635	0.1766s
184	437388	273369	0.1945s
185	439764	264041	0.1984s
186	442140	269775	0.1782s
187	444516	275509	0.2584s
188	446892	281243	0.3463s
189	449268	271413	0.198s
190	451644	267633	0.237s
191	454020	273353	0.3399s
192	456396	271301	0.3782s
193	458772	256203	0.4711s
194	461148	253063	0.3066s
195	463524	248877	0.4368s
196	465900	244209	0.2498s
197	468276	237197	0.3512s
198	470652	238599	0.2528s
This is the last UNSAT round.
