#iterationNumber	varNumber	clauseNumber	itertionTime
1	708	1948	0.01618s
2	1212	2733	0.00484s
3	1716	4071	0.004789s
4	2220	5409	0.006594s
5	2724	6727	0.007888s
6	3228	4311	0.005153s
7	3732	5629	0.005352s
8	4236	6929	0.006622s
9	4740	8229	0.008677s
10	5244	9529	0.009181s
11	5748	5215	0.006726s
12	6252	6515	0.009082s
13	6756	7815	0.009056s
14	7260	9115	0.007294s
15	7764	10415	0.007948s
16	8268	6643	0.00753s
17	8772	7925	0.006647s
18	9276	9207	0.007021s
19	9780	10481	0.006796s
20	10284	11755	0.01084s
21	10788	2704	0.007247s
This is the last UNSAT round.
