#iterationNumber	varNumber	clauseNumber	itertionTime
1	12041	31891	0.2154s
2	20253	35161	0.06415s
3	28465	56641	0.07307s
4	36677	56058	0.06943s
5	44889	77528	0.07152s
6	53101	98998	0.07282s
7	61313	120468	0.08179s
8	69525	94316	0.08078s
9	77737	115768	0.08094s
10	85949	137220	0.1504s
11	94161	107833	0.09307s
12	102373	129203	0.1122s
13	110585	113809	0.1005s
14	118797	135071	0.1328s
15	127009	88362	0.1115s
16	135221	109574	0.1063s
17	143433	130786	0.1156s
18	151645	97557	0.1073s
19	159857	118769	0.1099s
20	168069	139981	0.1059s
21	176281	161193	0.117s
22	184493	113359	0.108s
23	192705	134571	0.1133s
24	200917	155783	0.1153s
25	209129	176995	0.1156s
26	217341	198207	0.1263s
27	225553	133422	0.1203s
28	233765	154634	0.124s
29	241977	175846	0.1242s
30	250189	197058	0.1267s
31	258401	218270	0.1459s
32	266613	153497	0.1356s
33	274825	174709	0.1434s
34	283037	195921	0.1426s
35	291249	217133	0.1391s
36	299461	238345	0.156s
37	307673	173572	0.1493s
38	315885	194784	0.2356s
39	324097	163242	0.1479s
40	332309	184374	0.3294s
41	340521	104890	0.1731s
42	348733	88760	0.1445s
43	356945	109798	0.1541s
44	365157	91116	0.1472s
45	373369	112142	0.1687s
46	381581	133168	0.1723s
47	389793	93112	0.1727s
48	398005	114136	0.2319s
49	406217	95473	0.1861s
50	414429	96247	0.1668s
51	422641	117269	0.1644s
52	430853	138277	0.277s
53	439065	92606	0.1803s
54	447277	90286	0.1663s
55	455489	111276	0.1668s
56	463701	132266	0.1716s
57	471913	153256	0.1704s
58	480125	174246	0.2116s
59	488337	64778	0.3202s
60	496549	62443	0.1856s
61	504761	61191	0.2595s
62	512973	59790	0.2417s
63	521185	53969	0.2872s
64	529397	54389	0.1773s
65	537609	75315	0.416s
66	545821	49843	0.1822s
67	554033	50423	0.2195s
68	562245	71333	0.2582s
This is the last UNSAT round.
