#iterationNumber	varNumber	clauseNumber	itertionTime
1	11709	31227	0.215s
2	19589	33521	0.06046s
3	27469	53949	0.06415s
4	35349	74373	0.07774s
5	43229	39274	0.06692s
6	51109	59630	0.06887s
7	58989	38988	0.0662s
8	66869	59344	0.07151s
9	74749	79700	0.07143s
10	82629	100056	0.08047s
11	90509	43942	0.09676s
12	98389	45389	0.08927s
13	106269	46679	0.09175s
14	114149	47092	0.1356s
15	122029	47626	0.08717s
16	129909	67938	0.09518s
17	137789	47258	0.0885s
18	145669	67570	0.09372s
19	153549	87882	0.08906s
20	161429	108194	0.0936s
21	169309	128506	0.1441s
22	177189	51225	0.09968s
23	185069	71513	0.1088s
24	192949	49535	0.1584s
25	200829	47964	0.102s
26	208709	68236	0.1134s
27	216589	48290	0.1123s
28	224469	68550	0.2282s
29	232349	43507	0.1097s
30	240229	63751	0.1839s
31	248109	42099	0.23s
32	255989	40210	0.1211s
33	263869	34583	0.3364s
This is the last UNSAT round.
