#iterationNumber	varNumber	clauseNumber	itertionTime
1	11513	30835	0.2177s
2	19197	32534	0.05657s
3	26881	52470	0.05717s
4	34565	72406	0.06116s
5	42249	92342	0.05945s
6	49933	112278	0.06628s
7	57617	37236	0.06528s
8	65301	57172	0.08294s
9	72985	39261	0.07261s
10	80669	59193	0.07214s
11	88353	79117	0.07641s
12	96037	41193	0.07216s
13	103721	61117	0.07574s
14	111405	81041	0.1018s
15	119089	42770	0.07695s
16	126773	62684	0.08333s
17	134457	39363	0.09301s
18	142141	39803	0.1041s
19	149825	37491	0.08406s
20	157509	57375	0.08809s
21	165193	77251	0.1341s
22	172877	34304	0.09136s
23	180561	34447	0.09104s
24	188245	54291	0.09139s
25	195929	74135	0.09653s
26	203613	93979	0.09792s
27	211297	113823	0.09658s
28	218981	133667	0.09832s
29	226665	153507	0.1228s
30	234349	36596	0.1035s
31	242033	56426	0.1039s
32	249717	76256	0.1027s
33	257401	96068	0.3942s
This is the last UNSAT round.
