#iterationNumber	varNumber	clauseNumber	itertionTime
1	11921	31651	0.2146s
2	20013	34579	0.05853s
3	28105	55591	0.06572s
4	36197	76513	0.06246s
5	44289	97417	0.06908s
6	52381	42601	0.07203s
7	60473	63477	0.07225s
8	68565	46464	0.06808s
9	76657	67324	0.07185s
10	84749	88184	0.0739s
11	92841	109044	0.08226s
12	100933	56468	0.1006s
13	109025	58947	0.08383s
14	117117	59926	0.07888s
15	125209	80726	0.08424s
16	133301	101526	0.09846s
17	141393	54848	0.09057s
18	149485	55119	0.08984s
19	157577	75907	0.09046s
20	165669	96695	0.1054s
21	173761	56074	0.09598s
22	181853	76848	0.09918s
23	189945	97622	0.1058s
24	198037	60516	0.1021s
25	206129	81290	0.09842s
26	214221	102064	0.1054s
27	222313	122838	0.1076s
28	230405	143612	0.1165s
29	238497	68886	0.1069s
30	246589	89660	0.1121s
31	254681	110434	0.1132s
32	262773	131208	0.114s
33	270865	151982	0.128s
34	278957	76776	0.1219s
35	287049	97550	0.1222s
36	295141	118324	0.1269s
37	303233	139098	0.1214s
38	311325	159872	0.1383s
39	319417	84498	0.1367s
40	327509	105272	0.1308s
41	335601	126046	0.1357s
42	343693	146820	0.133s
43	351785	167594	0.1471s
44	359877	92148	0.1386s
45	367969	112922	0.145s
46	376061	133696	0.1485s
47	384153	154470	0.15s
48	392245	175244	0.1577s
49	400337	99798	0.148s
50	408429	120572	0.1514s
51	416521	141346	0.1512s
52	424613	162120	0.1513s
53	432705	182894	0.1533s
54	440797	203668	0.1706s
55	448889	108978	0.161s
56	456981	129752	0.1663s
57	465073	150526	0.1697s
58	473165	171300	0.1685s
59	481257	192074	0.1789s
60	489349	116628	0.1692s
61	497441	137402	0.1729s
62	505533	158176	0.1783s
63	513625	178950	0.1816s
64	521717	199724	0.1932s
65	529809	124278	0.1829s
66	537901	145052	0.1788s
67	545993	165826	0.1917s
68	554085	186600	0.1895s
69	562177	207374	0.216s
70	570269	131928	0.1957s
71	578361	152702	0.1969s
72	586453	173476	0.2008s
73	594545	194250	0.1994s
74	602637	215024	0.2123s
75	610729	139578	0.2023s
76	618821	160352	0.2102s
77	626913	181126	0.2065s
78	635005	201900	0.2083s
79	643097	222674	0.2261s
80	651189	147591	0.2195s
81	659281	168365	0.2116s
