#iterationNumber	varNumber	clauseNumber	itertionTime
1	11941	31771	0.2192s
2	20053	33762	0.06061s
3	28165	54822	0.0649s
4	36277	75878	0.06356s
5	44389	96926	0.07277s
6	52501	37632	0.06312s
7	60613	58672	0.06831s
8	68725	79700	0.08584s
9	76837	100720	0.1002s
10	84949	40575	0.08023s
11	93061	61583	0.0756s
12	101173	82587	0.1011s
13	109285	40352	0.08477s
14	117397	61336	0.1093s
15	125509	41414	0.1111s
16	133621	62366	0.1115s
17	141733	40855	0.08706s
18	149845	61791	0.1057s
19	157957	40978	0.128s
20	166069	61902	0.1612s
21	174181	82818	0.1312s
22	182293	41395	0.1167s
23	190405	62303	0.1061s
24	198517	83207	0.1026s
25	206629	104105	0.1227s
26	214741	42165	0.1116s
27	222853	41958	0.1034s
28	230965	62836	0.1385s
29	239077	41971	0.1298s
30	247189	41932	0.1179s
31	255301	42198	0.1279s
32	263413	63062	0.1184s
33	271525	83926	0.1215s
34	279637	43064	0.1259s
35	287749	63920	0.1239s
36	295861	42619	0.1179s
37	303973	63471	0.1472s
38	312085	42766	0.1244s
39	320197	63610	0.126s
40	328309	84450	0.1239s
41	336421	105286	0.1528s
42	344533	126120	0.1787s
43	352645	42500	0.147s
44	360757	63334	0.1435s
45	368869	84164	0.144s
46	376981	42972	0.1421s
47	385093	63780	0.1389s
48	393205	84584	0.4226s
This is the last UNSAT round.
