#iterationNumber	varNumber	clauseNumber	itertionTime
1	11929	31667	0.215s
2	20029	34632	0.05865s
3	28129	55716	0.06842s
4	36229	76770	0.0746s
5	44329	48017	0.07686s
6	52429	69027	0.08204s
7	60529	43557	0.08758s
8	68629	45253	0.09599s
9	76729	46788	0.07197s
10	84829	67668	0.07057s
11	92929	88548	0.07411s
12	101029	109428	0.08474s
13	109129	53128	0.07792s
14	117229	73988	0.08018s
15	125329	94848	0.08245s
16	133429	115708	0.09s
17	141529	59684	0.0879s
18	149629	80544	0.08601s
19	157729	101404	0.09412s
20	165829	122264	0.1451s
21	173929	66015	0.09328s
22	182029	86847	0.1018s
23	190129	67585	0.09752s
24	198229	88417	0.0997s
25	206329	109249	0.1033s
26	214429	130081	0.1041s
27	222529	150913	0.1064s
28	230629	171745	0.1218s
29	238729	76135	0.1642s
30	246829	76944	0.1208s
31	254929	78551	0.1216s
32	263029	99379	0.1201s
33	271129	120199	0.1148s
34	279229	141003	0.1335s
35	287329	71401	0.1982s
36	295429	72160	0.1854s
37	303529	70682	0.1267s
38	311629	91464	0.123s
39	319729	112246	0.1282s
40	327829	133028	0.1292s
41	335929	153810	0.129s
42	344029	174592	0.1341s
43	352129	195374	0.1538s
44	360229	81417	0.1463s
45	368329	102199	0.1386s
46	376429	122981	0.1411s
47	384529	143763	0.1426s
48	392629	164545	0.1437s
49	400729	185327	0.2407s
50	408829	90452	0.154s
51	416929	111222	0.1495s
52	425029	131992	0.1528s
53	433129	152762	0.239s
54	441229	80270	0.3789s
55	449329	69644	0.1589s
56	457429	90368	0.2145s
57	465529	61811	0.1625s
58	473629	82523	0.2008s
59	481729	43025	0.1602s
60	489829	63701	0.1563s
61	497929	84377	0.2886s
62	506029	39883	0.1939s
This is the last UNSAT round.
