#iterationNumber	varNumber	clauseNumber	itertionTime
1	11621	31091	0.2258s
2	19413	32581	0.0613s
3	27205	52809	0.05979s
4	34997	73029	0.06271s
5	42789	93245	0.07198s
6	50581	34324	0.06353s
7	58373	54532	0.06778s
8	66165	74736	0.06968s
9	73957	94932	0.07786s
10	81749	35250	0.07616s
11	89541	35497	0.07268s
12	97333	55673	0.07922s
13	105125	75845	0.07786s
14	112917	96013	0.08423s
15	120709	35607	0.08159s
16	128501	55767	0.08826s
17	136293	75923	0.09478s
18	144085	35307	0.105s
19	151877	35485	0.1017s
20	159669	55625	0.08908s
21	167461	75761	0.1122s
22	175253	35864	0.09536s
23	183045	35842	0.1146s
24	190837	35362	0.1163s
25	198629	34594	0.1s
26	206421	34136	0.102s
27	214213	54240	0.1087s
28	222005	74340	0.1242s
29	229797	33763	0.4304s
This is the last UNSAT round.
