#iterationNumber	varNumber	clauseNumber	itertionTime
1	11981	31771	0.2162s
2	20133	34841	0.06409s
3	28285	56123	0.0643s
4	36437	43635	0.0628s
5	44589	64779	0.07312s
6	52741	85913	0.07303s
7	60893	51962	0.07489s
8	69045	73064	0.07879s
9	77197	49911	0.07357s
10	85349	70931	0.07841s
11	93501	91949	0.09127s
12	101653	54374	0.0756s
13	109805	75380	0.07863s
14	117957	96386	0.08493s
15	126109	58938	0.09521s
16	134261	79928	0.1023s
17	142413	60624	0.09059s
18	150565	81586	0.1016s
19	158717	64560	0.1278s
20	166869	66525	0.1247s
21	175021	68241	0.09651s
22	183173	89181	0.09547s
23	191325	110121	0.1283s
24	199477	69761	0.128s
25	207629	71257	0.1063s
26	215781	92193	0.1122s
27	223933	74573	0.1037s
28	232085	95509	0.1617s
29	240237	78298	0.1154s
30	248389	77870	0.1095s
31	256541	98802	0.1341s
32	264693	119734	0.2079s
33	272845	77175	0.1981s
34	280997	78824	0.1227s
35	289149	99744	0.1224s
36	297301	120664	0.1327s
37	305453	83339	0.1342s
38	313605	104259	0.1287s
39	321757	125179	0.1281s
40	329909	146099	0.1523s
41	338061	89789	0.1352s
42	346213	110709	0.1381s
43	354365	131629	0.1434s
44	362517	152549	0.1408s
45	370669	173469	0.1449s
46	378821	194389	0.1442s
47	386973	215309	0.1549s
48	395125	101617	0.1447s
49	403277	122537	0.1504s
50	411429	143457	0.1534s
51	419581	164377	0.1578s
52	427733	185297	0.1572s
53	435885	206217	0.1942s
54	444037	105565	0.1979s
55	452189	126473	0.1769s
56	460341	107274	0.1654s
57	468493	128182	0.167s
58	476645	149084	0.1705s
59	484797	169986	0.2689s
60	492949	103488	0.5832s
61	501101	102096	0.17s
62	509253	122968	0.1797s
63	517405	143840	0.292s
64	525557	85836	0.1838s
65	533709	106688	0.1918s
66	541861	87668	0.1767s
67	550013	108520	0.1857s
68	558165	129372	0.1851s
69	566317	150224	0.2461s
70	574469	59619	0.1824s
71	582621	80409	0.3142s
This is the last UNSAT round.
