#iterationNumber	varNumber	clauseNumber	itertionTime
1	11933	31675	0.2162s
2	20037	34640	0.06034s
3	28141	55768	0.06313s
4	36245	76896	0.07784s
5	44349	60169	0.07487s
6	52453	68429	0.07378s
7	60557	89503	0.07515s
8	68661	71084	0.0734s
9	76765	92150	0.07559s
10	84869	113216	0.08408s
11	92973	89429	0.07851s
12	101077	110491	0.09215s
13	109181	131553	0.09834s
14	117285	107386	0.09131s
15	125389	128438	0.09309s
16	133493	119017	0.1353s
17	141597	123493	0.08822s
18	149701	144393	0.09701s
19	157805	165293	0.09688s
20	165909	69553	0.1275s
21	174013	71878	0.09842s
22	182117	92736	0.107s
23	190221	70524	0.1027s
24	198325	91378	0.1071s
25	206429	112214	0.1118s
26	214533	74690	0.1063s
27	222637	95526	0.1301s
28	230741	78830	0.152s
29	238845	75259	0.106s
30	246949	96049	0.1168s
31	255053	116839	0.1462s
32	263157	73059	0.1236s
33	271261	72447	0.115s
34	279365	93231	0.1196s
35	287469	114015	0.1188s
36	295573	134799	0.1234s
37	303677	155583	0.1279s
38	311781	176367	0.1376s
39	319885	80877	0.1242s
40	327989	101661	0.1284s
41	336093	122445	0.1326s
42	344197	143229	0.1348s
43	352301	164013	0.1389s
44	360405	184797	0.1568s
45	368509	89307	0.1397s
46	376613	110091	0.1391s
47	384717	130875	0.1484s
48	392821	151659	0.1457s
49	400925	172443	0.1469s
50	409029	193227	0.1646s
51	417133	97737	0.1573s
52	425237	118521	0.1528s
53	433341	139305	0.1612s
54	441445	160089	0.1582s
55	449549	180873	0.1666s
56	457653	201657	0.1814s
57	465757	106167	0.1656s
58	473861	126951	0.1698s
59	481965	147735	0.1653s
60	490069	168519	0.1668s
61	498173	189303	0.1786s
62	506277	210087	0.3746s
63	514381	112961	0.3765s
64	522485	103609	0.1914s
65	530589	104933	0.1873s
66	538693	125693	0.183s
67	546797	146453	0.247s
68	554901	101279	0.1879s
69	563005	122031	0.2843s
70	571109	90948	0.326s
71	579213	89932	0.2277s
72	587317	86988	0.1935s
73	595421	107716	0.1997s
74	603525	128444	0.1886s
75	611629	149172	0.1939s
76	619733	169900	0.2405s
77	627837	87924	0.2148s
78	635941	108642	0.376s
79	644045	78079	0.2063s
80	652149	78837	0.2091s
81	660253	99541	0.2112s
82	668357	120245	0.2055s
83	676461	140949	0.2542s
84	684565	161653	0.2217s
85	692669	82576	0.205s
86	700773	103280	0.2069s
87	708877	123984	0.2079s
88	716981	144688	0.2171s
89	725085	165392	0.2188s
90	733189	186096	0.2242s
91	741293	206800	0.2209s
92	749397	227504	0.2178s
93	757501	248208	0.2488s
94	765605	89326	0.2398s
95	773709	110030	0.2402s
96	781813	130734	0.2338s
97	789917	151438	0.2371s
98	798021	172142	0.2343s
99	806125	192846	0.231s
100	814229	213550	0.2368s
101	822333	234254	0.2559s
102	830437	95278	0.2443s
103	838541	115982	0.2434s
104	846645	136686	0.2436s
105	854749	157390	0.2561s
106	862853	178094	0.2515s
107	870957	198798	0.2577s
108	879061	219502	0.244s
109	887165	240206	0.2579s
110	895269	260910	0.2723s
111	903373	101902	0.2528s
112	911477	122606	0.2559s
113	919581	143310	0.263s
114	927685	164014	0.268s
115	935789	184718	0.2747s
116	943893	205422	0.2766s
117	951997	226126	0.278s
118	960101	246830	0.2941s
119	968205	107800	0.2797s
120	976309	128504	0.2788s
121	984413	149208	0.281s
122	992517	169912	0.2719s
123	1000621	190616	0.281s
124	1008725	211320	0.2756s
125	1016829	232024	0.2936s
126	1024933	252728	0.3138s
127	1033037	113845	0.3069s
128	1041141	134549	0.306s
