#iterationNumber	varNumber	clauseNumber	itertionTime
1	11777	31363	0.2215s
2	19725	33862	0.06607s
3	27673	54526	0.0645s
4	35621	75164	0.06506s
5	43569	95788	0.0722s
6	51517	47513	0.06654s
7	59465	68137	0.07215s
8	67413	88761	0.07277s
9	75361	109385	0.09177s
10	83309	61981	0.07503s
11	91257	82605	0.0831s
12	99205	103229	0.08889s
13	107153	70313	0.0924s
14	115101	90881	0.09851s
15	123049	54156	0.1067s
16	130997	55793	0.08624s
17	138945	76293	0.08957s
18	146893	96793	0.09589s
19	154841	55612	0.09207s
20	162789	76112	0.09706s
21	170737	96612	0.09552s
22	178685	117112	0.1021s
23	186633	137612	0.1089s
24	194581	62772	0.1025s
25	202529	83272	0.1127s
26	210477	103772	0.1058s
27	218425	124272	0.1333s
28	226373	68404	0.1669s
29	234321	65266	0.122s
30	242269	65081	0.1266s
31	250217	85525	0.1207s
32	258165	66141	0.1135s
33	266113	86585	0.1155s
34	274061	107029	0.1225s
35	282009	127473	0.1274s
36	289957	147917	0.1312s
37	297905	168361	0.1565s
38	305853	70161	0.1466s
39	313801	90605	0.15s
40	321749	111049	0.1393s
41	329697	131477	0.145s
42	337645	66255	0.1547s
43	345593	86673	0.1494s
44	353541	61786	0.1471s
45	361489	82202	0.1483s
46	369437	102614	0.1623s
47	377385	52662	0.1438s
48	385333	73050	0.16s
49	393281	48285	0.1447s
50	401229	68673	0.1466s
51	409177	89061	0.1481s
52	417125	109449	0.1555s
53	425073	129837	0.1559s
54	433021	150225	0.1671s
55	440969	51489	0.1597s
56	448917	71877	0.1599s
57	456865	92265	0.1604s
58	464813	112653	0.1862s
59	472761	53504	0.1688s
60	480709	73892	0.1813s
61	488657	94280	0.2043s
62	496605	39736	0.4838s
This is the last UNSAT round.
