#iterationNumber	varNumber	clauseNumber	itertionTime
1	11501	30811	0.2143s
2	19173	32510	0.06083s
3	26845	52398	0.05818s
4	34517	72286	0.05719s
5	42189	92170	0.06609s
6	49861	35065	0.06222s
7	57533	54929	0.06792s
8	65205	35911	0.07874s
9	72877	36390	0.06722s
10	80549	56226	0.06825s
11	88221	76062	0.0856s
12	95893	34113	0.07015s
13	103565	53937	0.08089s
14	111237	34315	0.1156s
15	118909	34664	0.08422s
16	126581	34942	0.08231s
17	134253	54758	0.1013s
18	141925	35488	0.08431s
19	149597	55304	0.4262s
This is the last UNSAT round.
