#iterationNumber	varNumber	clauseNumber	itertionTime
1	11725	31259	0.2184s
2	19621	33594	0.06273s
3	27517	54096	0.0626s
4	35413	74596	0.06668s
5	43309	45121	0.068s
6	51205	65617	0.06807s
7	59101	86113	0.0794s
8	66997	57281	0.07383s
9	74893	77777	0.09492s
10	82789	65315	0.09081s
11	90685	50461	0.08763s
12	98581	44418	0.08872s
13	106477	41747	0.0772s
14	114373	62111	0.07999s
15	122269	82475	0.08697s
16	130165	44291	0.09257s
17	138061	64655	0.08478s
18	145957	85019	0.09474s
19	153853	105375	0.1069s
20	161749	47021	0.09135s
21	169645	67357	0.1206s
22	177541	45844	0.1421s
23	185437	39481	0.1058s
24	193333	59773	0.1133s
25	201229	80057	0.1131s
26	209125	100337	0.1097s
27	217021	39961	0.1162s
28	224917	60237	0.1017s
29	232813	80513	0.114s
30	240709	41662	0.106s
31	248605	61938	0.1084s
32	256501	82214	0.1132s
33	264397	102486	0.1249s
34	272293	39458	0.1654s
35	280189	37099	0.4494s
This is the last UNSAT round.
