#iterationNumber	varNumber	clauseNumber	itertionTime
1	12009	31827	0.2219s
2	20189	35015	0.06482s
3	28369	56349	0.06678s
4	36549	77613	0.07285s
5	44729	51963	0.07102s
6	52909	73189	0.06965s
7	61089	94407	0.07552s
8	69269	115625	0.08828s
9	77449	74955	0.0812s
10	85629	96157	0.1145s
11	93809	84870	0.09328s
12	101989	88423	0.09131s
13	110169	109607	0.09901s
14	118349	130791	0.1055s
15	126529	103855	0.09953s
16	134709	125039	0.1006s
17	142889	146223	0.1049s
18	151069	167407	0.1631s
19	159249	115747	0.1032s
20	167429	136905	0.1102s
21	175609	158063	0.1188s
22	183789	179221	0.1483s
23	191969	127773	0.1329s
24	200149	148865	0.1881s
25	208329	99851	0.1113s
26	216509	120883	0.1348s
27	224689	89192	0.1221s
28	232869	110204	0.115s
29	241049	131216	0.1482s
30	249229	96120	0.1335s
31	257409	75533	0.12s
32	265589	96509	0.1749s
33	273769	78014	0.127s
34	281949	98986	0.1526s
35	290129	81304	0.1305s
36	298309	102274	0.2281s
37	306489	84457	0.2063s
38	314669	85938	0.1493s
39	322849	106900	0.1504s
40	331029	82039	0.1374s
41	339209	102993	0.1429s
42	347389	123947	0.1477s
43	355569	144889	0.3356s
44	363749	72031	0.19s
45	371929	92955	0.1807s
46	380109	71958	0.263s
47	388289	69676	0.182s
48	396469	90584	0.16s
49	404649	72646	0.1573s
50	412829	93554	0.1583s
51	421009	114446	0.1587s
52	429189	135338	0.1572s
53	437369	156230	0.1609s
54	445549	177122	0.1657s
55	453729	198014	0.1676s
56	461909	218906	0.1778s
57	470089	76509	0.1678s
58	478269	97401	0.1768s
59	486449	118281	0.2001s
60	494629	139145	0.1855s
61	502809	65007	0.1762s
62	510989	85871	0.1805s
63	519169	106735	0.1823s
64	527349	127599	0.3549s
65	535529	67439	0.1812s
66	543709	88303	0.1945s
67	551889	109167	0.2613s
68	560069	57161	0.1948s
69	568249	78009	0.1837s
70	576429	98857	0.1878s
71	584609	119705	0.2054s
72	592789	59521	0.2164s
73	600969	80369	0.1986s
74	609149	101217	0.2059s
75	617329	122065	0.2002s
76	625509	142913	0.4124s
77	633689	62631	0.2492s
78	641869	63271	0.2024s
79	650049	84119	0.2389s
80	658229	48893	0.3309s
This is the last UNSAT round.
