#iterationNumber	varNumber	clauseNumber	itertionTime
1	11557	30923	0.2172s
2	19285	32782	0.05923s
3	27013	52822	0.05883s
4	34741	72858	0.06527s
5	42469	36101	0.06082s
6	50197	56085	0.06832s
7	57925	37278	0.06593s
8	65653	57242	0.0827s
9	73381	36377	0.06734s
10	81109	56327	0.06977s
11	88837	76275	0.07242s
12	96565	96223	0.0774s
13	104293	37442	0.0785s
14	112021	57386	0.07605s
15	119749	77330	0.07537s
16	127477	97274	0.08508s
17	135205	117218	0.09194s
18	142933	39212	0.1022s
19	150661	39542	0.09158s
20	158389	39438	0.1035s
21	166117	37989	0.1225s
22	173845	35720	0.1054s
23	181573	34817	0.08833s
24	189301	54729	0.1124s
25	197029	33761	0.4817s
This is the last UNSAT round.
