#iterationNumber	varNumber	clauseNumber	itertionTime
1	11653	31115	0.2178s
2	19477	33189	0.06232s
3	27301	53461	0.06003s
4	35125	73729	0.07906s
5	42949	37004	0.06671s
6	50773	57256	0.06521s
7	58597	77504	0.07577s
8	66421	38776	0.09369s
9	74245	39640	0.0773s
10	82069	40141	0.08851s
11	89893	40519	0.08642s
12	97717	60701	0.08102s
13	105541	80883	0.08431s
14	113365	43340	0.08599s
15	121189	63520	0.09832s
16	129013	44569	0.09566s
17	136837	43532	0.09072s
18	144661	63690	0.1518s
19	152485	42717	0.09146s
20	160309	62855	0.09032s
21	168133	82993	0.09212s
22	175957	103121	0.09356s
23	183781	123249	0.09515s
24	191605	143377	0.106s
25	199429	40785	0.09999s
26	207253	60913	0.1041s
27	215077	81041	0.1067s
28	222901	101153	0.1451s
29	230725	37152	0.1146s
30	238549	37440	0.4425s
This is the last UNSAT round.
