#iterationNumber	varNumber	clauseNumber	itertionTime
1	11745	31299	0.2244s
2	19661	33704	0.06166s
3	27577	54188	0.06022s
4	35493	74640	0.06077s
5	43409	95092	0.07145s
6	51325	37392	0.0675s
7	59241	57844	0.06709s
8	67157	78296	0.09932s
9	75073	40431	0.06822s
10	82989	60879	0.07407s
11	90905	81319	0.07882s
12	98821	42075	0.08213s
13	106737	62503	0.08524s
14	114653	43065	0.09638s
15	122569	63485	0.0957s
16	130485	42851	0.1114s
17	138401	63215	0.1183s
18	146317	45070	0.09821s
19	154233	65434	0.0982s
20	162149	85798	0.1047s
21	170065	48139	0.09697s
22	177981	68501	0.1282s
23	185897	50338	0.11s
24	193813	70698	0.1125s
25	201729	91058	0.1172s
26	209645	52657	0.104s
27	217561	73017	0.1074s
28	225477	93377	0.1081s
29	233393	113737	0.1085s
30	241309	134093	0.1196s
31	249225	55907	0.1145s
32	257141	76263	0.1135s
33	265057	96619	0.1128s
34	272973	116975	0.1166s
35	280889	137331	0.1326s
36	288805	60137	0.1229s
37	296721	80493	0.1207s
38	304637	100849	0.1743s
39	312553	47980	0.2056s
40	320469	46701	0.1347s
41	328385	67021	0.1629s
42	336301	46935	0.1389s
43	344217	67235	0.2324s
44	352133	39541	0.3522s
This is the last UNSAT round.
