#iterationNumber	varNumber	clauseNumber	itertionTime
1	11817	31443	0.2206s
2	19805	34031	0.05789s
3	27793	54751	0.06202s
4	35781	75471	0.0736s
5	43769	43179	0.07619s
6	51757	44066	0.06461s
7	59745	64738	0.0659s
8	67733	85410	0.07704s
9	75721	48977	0.0724s
10	83709	69637	0.07435s
11	91697	90285	0.08579s
12	99685	49922	0.07783s
13	107673	70550	0.08645s
14	115661	52799	0.07765s
15	123649	73427	0.08141s
16	131637	94055	0.08458s
17	139625	114683	0.08858s
18	147613	135311	0.09588s
19	155601	61897	0.1217s
20	163589	63560	0.1078s
21	171577	64798	0.1186s
22	179565	61966	0.1001s
23	187553	62584	0.1011s
24	195541	83148	0.1005s
25	203529	103712	0.1053s
26	211517	124276	0.1129s
27	219505	70824	0.1065s
28	227493	91376	0.1085s
29	235481	111928	0.1093s
30	243469	132480	0.1123s
31	251457	153032	0.1213s
32	259445	81729	0.112s
33	267433	102281	0.1168s
34	275421	122833	0.1207s
35	283409	143385	0.1253s
36	291397	163937	0.135s
37	299385	92634	0.1293s
38	307373	113186	0.1266s
39	315361	133738	0.1296s
40	323349	154290	0.1326s
41	331337	174842	0.1468s
42	339325	103539	0.1366s
43	347313	124055	0.1301s
44	355301	144563	0.1359s
45	363289	165071	0.1362s
46	371277	185579	0.1894s
47	379265	73225	0.1486s
48	387253	71422	0.1413s
49	395241	91922	0.1471s
50	403229	112414	0.1537s
51	411217	132906	0.1729s
52	419205	67158	0.1577s
53	427193	87646	0.1515s
54	435181	108134	0.1677s
55	443169	69078	0.2684s
56	451157	68630	0.1616s
57	459145	89106	0.2067s
58	467133	60747	0.2371s
59	475121	52620	0.2757s
60	483109	49799	0.1666s
61	491097	50425	0.3992s
This is the last UNSAT round.
