#iterationNumber	varNumber	clauseNumber	itertionTime
1	11633	31075	0.2312s
2	19437	33130	0.06279s
3	27241	53354	0.06427s
4	35045	73566	0.07175s
5	42849	93762	0.08566s
6	50653	36599	0.0722s
7	58457	56763	0.07583s
8	66261	39043	0.07776s
9	74065	59203	0.07978s
10	81869	39882	0.0767s
11	89673	60022	0.08489s
12	97477	80162	0.08236s
13	105281	100302	0.1165s
14	113085	41724	0.1586s
15	120889	36455	0.08679s
16	128693	56547	0.08468s
17	136497	76639	0.2287s
18	144301	37240	0.1007s
19	152105	57328	0.09203s
20	159909	77416	0.09664s
21	167713	97488	0.3265s
This is the last UNSAT round.
