#iterationNumber	varNumber	clauseNumber	itertionTime
1	11581	30971	0.2157s
2	19333	32889	0.05595s
3	27085	53013	0.06116s
4	34837	73119	0.06818s
5	42589	35481	0.06325s
6	50341	55561	0.0691s
7	58093	37942	0.06495s
8	65845	58022	0.07148s
9	73597	78088	0.06823s
10	81349	98154	0.07345s
11	89101	41210	0.07218s
12	96853	61268	0.08044s
13	104605	40621	0.07557s
14	112357	60657	0.07778s
15	120109	80689	0.0766s
16	127861	100713	0.08393s
17	135613	41835	0.0832s
18	143365	61851	0.08499s
19	151117	81863	0.08407s
20	158869	101875	0.09808s
21	166621	41626	0.09956s
22	174373	42067	0.1969s
23	182125	42318	0.09251s
24	189877	62320	0.1527s
25	197629	40393	0.1019s
26	205381	41134	0.09497s
27	213133	61136	0.09757s
28	220885	81138	0.09933s
29	228637	101140	0.1023s
30	236389	121142	0.1026s
31	244141	141144	0.1068s
32	251893	161146	0.1165s
33	259645	181148	0.1286s
34	267397	47028	0.11s
35	275149	67026	0.1124s
36	282901	87024	0.1239s
37	290653	107022	0.1193s
38	298405	127020	0.1275s
39	306157	147006	0.3155s
40	313909	44567	0.1261s
41	321661	64545	0.1252s
42	329413	84515	0.2562s
This is the last UNSAT round.
