#iterationNumber	varNumber	clauseNumber	itertionTime
1	12133	32075	0.2122s
2	20437	35599	0.06248s
3	28741	57383	0.06459s
4	37045	79163	0.07182s
5	45349	88155	0.07354s
6	53653	109913	0.08491s
7	61957	107845	0.1022s
8	70261	116623	0.139s
9	78565	101743	0.08773s
10	86869	123323	0.1274s
11	95173	82735	0.08388s
12	103477	104133	0.07996s
13	111781	125511	0.08815s
14	120085	76402	0.08442s
15	128389	97780	0.103s
16	136693	82261	0.08823s
17	144997	103625	0.08997s
18	153301	124985	0.09068s
19	161605	146333	0.1353s
20	169909	92781	0.1443s
21	178213	64206	0.0986s
22	186517	85426	0.153s
23	194821	66585	0.1288s
24	203125	68547	0.1372s
25	211429	69179	0.1297s
26	219733	68394	0.1253s
27	228037	69564	0.1087s
28	236341	90760	0.1249s
29	244645	68302	0.1133s
30	252949	89486	0.1168s
31	261253	110666	0.1226s
32	269557	69364	0.1141s
33	277861	90544	0.1209s
34	286165	111724	0.1507s
35	294469	70250	0.1239s
36	302773	91422	0.13s
37	311077	112594	0.1268s
38	319381	133766	0.13s
39	327685	154938	0.1444s
40	335989	76057	0.1337s
41	344293	97229	0.1431s
42	352597	118401	0.1447s
43	360901	139573	0.197s
44	369205	78061	0.1422s
45	377509	99227	0.1474s
46	385813	120385	0.2206s
47	394117	75117	0.1882s
48	402421	68080	0.1716s
49	410725	89214	0.209s
50	419029	62345	0.2532s
51	427333	58418	0.2101s
52	435637	56403	0.155s
53	443941	77511	0.1931s
54	452245	51860	0.1541s
55	460549	72956	0.1556s
56	468853	94044	0.3231s
This is the last UNSAT round.
