#iterationNumber	varNumber	clauseNumber	itertionTime
1	11553	30915	0.2321s
2	19277	32785	0.05766s
3	27001	52795	0.06624s
4	34725	72771	0.06567s
5	42449	34315	0.06072s
6	50173	54287	0.06375s
7	57897	74259	0.06695s
8	65621	35815	0.0633s
9	73345	55783	0.07566s
10	81069	36097	0.08125s
11	88793	36238	0.07441s
12	96517	56166	0.0821s
13	104241	35337	0.1113s
14	111965	35682	0.08142s
15	119689	33768	0.1363s
16	127413	33641	0.08026s
17	135137	33487	0.07901s
18	142861	53383	0.3411s
This is the last UNSAT round.
