#iterationNumber	varNumber	clauseNumber	itertionTime
1	11573	30955	0.2087s
2	19317	32828	0.06193s
3	27061	52888	0.0597s
4	34805	72940	0.06164s
5	42549	35157	0.06711s
6	50293	36060	0.07265s
7	58037	36394	0.06305s
8	65781	56402	0.06708s
9	73525	76402	0.07378s
10	81269	36797	0.08521s
11	89013	37159	0.07054s
12	96757	57143	0.09228s
13	104501	36890	0.07692s
14	112245	56870	0.1035s
15	119989	37665	0.09584s
16	127733	36203	0.1133s
17	135477	35719	0.0961s
18	143221	34969	0.08312s
19	150965	54913	0.1873s
20	158709	33603	0.2893s
This is the last UNSAT round.
