#iterationNumber	varNumber	clauseNumber	itertionTime
1	11937	31683	0.2239s
2	20045	34661	0.05857s
3	28153	55753	0.06152s
4	36261	76841	0.06856s
5	44369	51798	0.08578s
6	52477	56802	0.06962s
7	60585	77808	0.07309s
8	68693	98814	0.0803s
9	76801	64605	0.07532s
10	84909	85553	0.08666s
11	93017	58613	0.08088s
12	101125	79531	0.08506s
13	109233	63695	0.08234s
14	117341	84609	0.1109s
15	125449	68268	0.1059s
16	133557	50724	0.1061s
17	141665	51768	0.1007s
18	149773	50635	0.09139s
19	157881	71435	0.1002s
20	165989	47820	0.09544s
21	174097	68608	0.09729s
22	182205	89396	0.09304s
23	190313	110184	0.1097s
24	198421	50524	0.09568s
25	206529	71310	0.1484s
26	214637	48688	0.1031s
27	222745	69460	0.1034s
28	230853	90228	0.1045s
29	238961	110994	0.1277s
30	247069	46495	0.1082s
31	255177	44475	0.1085s
32	263285	65227	0.1154s
33	271393	85967	0.1108s
34	279501	106707	0.1167s
35	287609	127447	0.2922s
36	295717	49353	0.123s
37	303825	50819	0.1245s
38	311933	71555	0.1196s
39	320041	92291	0.125s
40	328149	113027	0.2004s
41	336257	56673	0.1374s
42	344365	77399	0.1392s
43	352473	53407	0.1295s
44	360581	74125	0.136s
45	368689	94843	0.1364s
46	376797	115561	0.1381s
47	384905	136279	0.1404s
48	393013	156997	0.1444s
49	401121	177715	0.1473s
50	409229	198433	0.1455s
51	417337	219151	0.1565s
52	425445	239869	0.1531s
53	433553	260587	0.1482s
54	441661	281305	0.1575s
55	449769	302023	0.1769s
56	457877	67668	0.1614s
57	465985	88386	0.1528s
58	474093	109104	0.1569s
59	482201	129822	0.1615s
60	490309	150540	0.1684s
61	498417	171258	0.1654s
62	506525	191976	0.1711s
63	514633	212694	0.171s
64	522741	233412	0.1788s
65	530849	254130	0.1727s
66	538957	274848	0.1784s
67	547065	295566	0.1967s
68	555173	80832	0.1837s
69	563281	101550	0.2257s
70	571389	122268	0.2127s
71	579497	80980	0.1876s
72	587605	101688	0.1858s
73	595713	122396	0.1845s
74	603821	143104	0.195s
75	611929	163812	0.1935s
76	620037	184520	0.1909s
77	628145	205228	0.2029s
78	636253	225936	0.2237s
79	644361	66374	0.2045s
80	652469	87054	0.1995s
81	660577	107732	0.3208s
This is the last UNSAT round.
