#iterationNumber	varNumber	clauseNumber	itertionTime
1	11417	30643	0.2173s
2	19005	32074	0.06027s
3	26593	51750	0.07415s
4	34181	32243	0.06696s
5	41769	32312	0.07157s
6	49357	32491	0.07599s
7	56945	32329	0.06884s
8	64533	51965	0.07034s
9	72121	32801	0.06775s
10	79709	52437	0.08019s
11	87297	33353	0.0713s
12	94885	52989	0.0718s
13	102473	72621	0.07478s
14	110061	92253	0.0712s
15	117649	111885	0.0846s
16	125237	34119	0.1004s
17	132825	34346	0.08072s
18	140413	53974	0.4105s
This is the last UNSAT round.
