#iterationNumber	varNumber	clauseNumber	itertionTime
1	12061	31931	0.2342s
2	20293	35250	0.06729s
3	28525	56718	0.07175s
4	36757	57459	0.0854s
5	44989	68898	0.07401s
6	53221	90332	0.07939s
7	61453	91374	0.07765s
8	69685	112808	0.08301s
9	77917	134242	0.09018s
10	86149	155676	0.09671s
11	94381	177110	0.1278s
12	102613	149205	0.09066s
13	110845	170439	0.1003s
14	119077	70140	0.09588s
15	127309	91338	0.0955s
16	135541	112526	0.1305s
17	143773	62500	0.09394s
18	152005	83644	0.1s
19	160237	104788	0.1306s
20	168469	60797	0.1123s
21	176701	62015	0.1121s
22	184933	83103	0.1479s
23	193165	63455	0.1156s
24	201397	64785	0.1474s
25	209629	66109	0.1146s
26	217861	87187	0.1246s
27	226093	59821	0.1259s
28	234325	80869	0.1145s
29	242557	101909	0.1225s
30	250789	58813	0.1188s
31	259021	79853	0.1174s
32	267253	100893	0.121s
33	275485	121933	0.1228s
34	283717	142973	0.1389s
35	291949	66853	0.1247s
36	300181	87893	0.1294s
37	308413	108933	0.1333s
38	316645	129973	0.138s
39	324877	151013	0.1487s
40	333109	74903	0.1385s
41	341341	95943	0.1443s
42	349573	116983	0.252s
43	357805	76838	0.173s
44	366037	97856	0.1665s
45	374269	118868	0.1676s
46	382501	139880	0.1718s
47	390733	73630	0.1737s
48	398965	94634	0.4122s
49	407197	75711	0.1604s
50	415429	75160	0.1614s
51	423661	96156	0.2718s
52	431893	69454	0.323s
53	440125	67130	0.2072s
54	448357	68116	0.1747s
55	456589	89090	0.177s
56	464821	64950	0.2418s
57	473053	44932	0.1633s
58	481285	65864	0.2624s
59	489517	45329	0.266s
This is the last UNSAT round.
