#iterationNumber	varNumber	clauseNumber	itertionTime
1	7117	16640	0.1256s
2	13295	23968	0.04882s
3	19473	40140	0.04983s
4	25651	56284	0.06507s
5	31829	52431	0.05434s
6	38007	61995	0.06732s
7	44185	78135	0.07846s
8	50363	81582	0.06973s
9	56541	97722	0.08921s
10	62719	100876	0.06522s
11	68897	110460	0.1086s
12	75075	120051	0.09897s
13	81253	129365	0.09982s
14	87431	135344	0.1397s
15	93609	151460	0.132s
16	99787	153690	0.3834s
17	105965	162936	0.2662s
18	112143	172468	0.2781s
19	118321	182117	0.1091s
20	124499	191519	0.1451s
21	130677	207635	0.1509s
22	136855	210293	0.4867s
23	143033	219762	0.2793s
24	149211	229275	0.9327s
25	155389	238489	1.129s
26	161567	246845	0.2271s
27	167745	255091	0.4864s
28	173923	264606	0.3878s
29	180101	274082	0.1446s
30	186279	290174	0.1833s
31	192457	292932	0.4322s
32	198635	302402	0.2402s
33	204813	311820	0.9132s
34	210991	321121	0.136s
35	217169	330407	0.1762s
36	223347	346499	0.1699s
37	229525	362591	0.1936s
38	235703	378683	0.1831s
39	241881	367571	1.03s
40	248059	376962	0.2367s
41	254237	386304	0.1798s
42	260415	402396	1.472s
43	266593	405218	1.73s
44	272771	414486	0.1891s
45	278949	423916	2.165s
46	285127	433188	0.1824s
47	291305	442635	0.9359s
48	297483	452080	0.2051s
49	303661	461302	0.1905s
50	309839	477390	0.2s
51	316017	493478	0.2085s
52	322195	509566	0.2033s
53	328373	525654	0.2281s
54	334551	541742	0.2146s
55	340729	516791	0.196s
56	346907	532879	0.4179s
57	353085	548967	0.2941s
58	359263	543603	0.2723s
59	365441	559691	0.2138s
60	371619	575779	0.4247s
61	377797	591867	0.8994s
62	383975	579947	0.2746s
63	390153	596035	1.387s
64	396331	598526	0.8056s
65	402509	607555	0.2403s
66	408687	616888	0.5095s
67	414865	632976	0.3797s
68	421043	635492	0.2705s
69	427221	651580	2.261s
70	433399	653505	1.403s
71	439577	662234	1.458s
72	445755	671680	0.6076s
73	451933	681088	0.3846s
74	458111	690636	1.466s
75	464289	697892	0.2664s
76	470467	713964	1.593s
77	476645	716568	0.3218s
78	482823	725959	2.384s
79	489001	734844	1.693s
80	495179	744116	0.3552s
81	501357	753504	0.599s
82	507535	769574	3.026s
83	513713	772317	1.433s
84	519891	780083	0.2842s
85	526069	796151	1.476s
86	532247	798426	2.163s
87	538425	807588	0.4168s
88	544603	816752	2.265s
89	550781	825760	0.4481s
90	556959	834632	0.6076s
91	563137	850700	0.9923s
92	569315	853010	0.4477s
93	575493	862540	1.684s
94	581671	870413	2.145s
95	587849	879460	1.531s
96	594027	888456	2.835s
97	600205	897813	1.797s
98	606383	906937	0.5319s
99	612561	915638	2.52s
100	618739	924505	2.761s
101	624917	918222	3.647s
102	631095	925904	0.3959s
103	637273	935269	0.3877s
104	643451	951307	0.3891s
105	649629	967345	3.603s
106	655807	945910	0.6713s
107	661985	954512	1.932s
108	668163	961163	1.109s
109	674341	969336	0.4183s
110	680519	978009	0.5327s
111	686697	994029	0.7411s
112	692875	995654	0.4234s
113	699053	1011674	0.5507s
114	705231	1013345	2.095s
115	711409	1021242	0.3857s
116	717587	1037260	2.891s
117	723765	1038791	5.116s
118	729943	1044355	1.13s
119	736121	1053233	3.795s
120	742299	1060748	1.518s
121	748477	1069338	0.576s
122	754655	1078428	1.006s
123	760833	1094438	1.04s
124	767011	1096272	2.953s
125	773189	1102296	4.646s
126	779367	1108786	0.6241s
127	785545	1124790	0.5338s
128	791723	1140794	1.079s
129	797901	1134373	0.5794s
130	804079	1150377	4.269s
131	810257	1150412	3.602s
132	816435	1157867	1.776s
133	822613	1166053	0.7276s
134	828791	1174848	6.823s
135	834969	1181330	0.529s
136	841147	1197328	0.7596s
137	847325	1213326	0.4318s
138	853503	1207175	7.439s
139	859681	1215702	1.655s
140	865859	1223830	0.7608s
141	872037	1239828	1.001s
142	878215	1241572	5.652s
143	884393	1250546	0.4371s
144	890571	1266540	6.278s
145	896749	1261119	5.645s
146	902927	1269876	8.016s
147	909105	1278418	2.181s
148	915283	1280433	4.398s
149	921461	1288944	2.528s
150	927639	1294685	0.6325s
151	933817	1310657	0.8316s
152	939995	1326629	0.5991s
153	946173	1320155	0.5627s
154	952351	1336127	1.434s
