#iterationNumber	varNumber	clauseNumber	itertionTime
1	3437	8820	0.05751s
2	5935	10627	0.01789s
3	8433	17127	0.01758s
4	10931	23615	0.01868s
5	13429	30099	0.02115s
6	15927	13813	0.01974s
7	18425	20265	0.01977s
8	20923	26713	0.02218s
9	23421	15669	0.02059s
10	25919	22117	0.02326s
11	28417	28549	0.0221s
12	30915	34981	0.02513s
13	33413	16232	0.02459s
14	35911	22630	0.02357s
15	38409	29022	0.02439s
16	40907	35410	0.02746s
17	43405	17589	0.02579s
18	45903	23961	0.02661s
19	48401	30333	0.03081s
20	50899	18320	0.02673s
21	53397	24670	0.02859s
22	55895	31020	0.03085s
23	58393	19663	0.02949s
24	60891	26001	0.02904s
25	63389	32339	0.03634s
26	65887	38663	0.03884s
27	68385	19331	0.04205s
28	70883	19564	0.03575s
29	73381	25882	0.03418s
30	75879	32196	0.07497s
31	78377	19912	0.03711s
32	80875	19233	0.03755s
33	83373	25529	0.05163s
This is the last UNSAT round.
