#iterationNumber	varNumber	clauseNumber	itertionTime
1	7789	18068	0.1296s
2	14639	26355	0.05379s
3	21489	44287	0.06472s
4	28339	48899	0.05962s
5	35189	66819	0.05962s
6	42039	84739	0.1037s
7	48889	83761	0.1422s
8	55739	94489	0.1311s
9	62589	105008	0.2242s
10	69439	115764	0.1531s
11	76289	125918	0.113s
12	83139	136388	0.4423s
13	89989	146803	0.1332s
14	96839	157725	0.2202s
15	103689	168649	0.7967s
16	110539	179649	0.1091s
17	117389	190415	0.1119s
18	124239	208287	0.2363s
19	131089	211905	0.5321s
20	137939	222894	1s
21	144789	233908	0.121s
22	151639	244602	1.115s
23	158489	255232	0.1299s
24	165339	265888	0.7972s
25	172189	276502	0.1222s
26	179039	287090	0.6677s
27	185889	297758	0.7581s
28	192739	308417	0.3633s
29	199589	319145	0.9233s
30	206439	329974	1.057s
31	213289	340064	0.9796s
32	220139	349832	1.817s
33	226989	360116	1.63s
34	233839	369626	0.2923s
35	240689	380724	0.3087s
36	247539	391656	0.1717s
37	254389	409512	1.947s
38	261239	413035	0.2538s
39	268089	423449	0.5586s
40	274939	441305	5.25s
41	281789	442381	0.3048s
42	288639	452949	0.9406s
43	295489	462754	0.2072s
44	302339	480598	0.2944s
45	309189	498442	4.395s
46	316039	493756	0.873s
47	322889	503762	1.702s
48	329739	513881	1.217s
49	336589	524157	0.3655s
50	343439	534515	0.2701s
51	350289	552359	0.3002s
52	357139	570203	0.3873s
53	363989	588047	3.665s
54	370839	576149	3.847s
55	377689	586396	0.2547s
56	384539	596686	0.2826s
57	391389	614530	0.6788s
58	398239	632374	3.564s
59	405089	627328	0.4778s
60	411939	637966	2.07s
61	418789	648158	0.7992s
62	425639	658711	2.029s
63	432489	668865	0.2705s
64	439339	679225	0.2812s
65	446189	697069	2.377s
66	453039	700350	1.765s
67	459889	711333	1.432s
68	466739	722014	0.2722s
69	473589	732560	3.616s
70	480439	743128	0.312s
71	487289	753938	8.237s
72	494139	763903	0.3324s
73	500989	774128	0.9483s
74	507839	791942	0.4002s
75	514689	785284	2.792s
76	521539	795027	1.239s
77	528389	805194	2.688s
78	535239	815332	0.4942s
79	542089	825717	1.789s
80	548939	836068	3.029s
81	555789	846158	1.247s
82	562639	856824	2.648s
83	569489	867448	0.377s
84	576339	878137	3.78s
85	583189	888334	0.5806s
86	590039	906142	4.276s
87	596889	900460	0.5766s
88	603739	911072	4.446s
89	610589	913819	0.3603s
90	617439	923822	1.839s
91	624289	933863	0.49s
92	631139	951643	1.804s
93	637989	948549	0.482s
94	644839	966329	0.486s
95	651689	984109	1.264s
96	658539	977639	2.018s
97	665389	981990	1.985s
98	672239	992565	5.884s
99	679089	995315	7.315s
100	685939	988547	1.761s
101	692789	998619	1.246s
102	699639	1007381	3.108s
103	706489	1014133	0.4242s
104	713339	1023656	0.9208s
105	720189	1041400	3.81s
106	727039	1041975	0.5881s
107	733889	1051852	5.15s
108	740739	1053530	0.4121s
109	747589	1063094	9.36s
110	754439	1066791	1.324s
111	761289	1076868	2.499s
112	768139	1086375	0.6324s
113	774989	1104099	1.537s
114	781839	1105219	0.4964s
115	788689	1122943	0.7758s
116	795539	1140663	12.94s
117	802389	1119776	9.677s
118	809239	1124544	4.624s
119	816089	1126979	2.295s
120	822939	1133666	6.639s
121	829789	1129598	1.376s
122	836639	1138689	1.561s
123	843489	1148294	0.886s
124	850339	1153718	7.193s
125	857189	1159178	8.545s
126	864039	1168211	4.881s
127	870889	1176305	4.547s
128	877739	1185693	1.15s
129	884589	1203329	4.132s
130	891439	1204609	2.827s
131	898289	1206771	8.806s
132	905139	1215560	0.5867s
133	911989	1224754	1.068s
134	918839	1242382	12.65s
135	925689	1238979	0.5013s
136	932539	1247978	5.325s
137	939389	1256461	4.837s
138	946239	1260616	0.6786s
139	953089	1278226	4.725s
140	959939	1279271	9.646s
141	966789	1282010	1.401s
142	973639	1299608	9.861s
143	980489	1300561	0.7723s
144	987339	1310454	1.729s
145	994189	1319841	5.98s
146	1001039	1327104	0.6582s
147	1007889	1336745	1.386s
148	1014739	1354341	0.8566s
149	1021589	1355962	0.9019s
150	1028439	1373558	1.309s
151	1035289	1391154	0.685s
152	1042139	1384271	3.001s
153	1048989	1393595	4.24s
154	1055839	1400001	1.352s
155	1062689	1409371	1.755s
156	1069539	1419041	1.037s
157	1076389	1436631	0.486s
158	1083239	1454205	1.112s
159	1090089	1432334	2.626s
160	1096939	1437590	1.503s
161	1103789	1446830	2.062s
162	1110639	1456141	1.956s
163	1117489	1473705	0.8984s
164	1124339	1474348	0.6082s
165	1131189	1491912	1.898s
166	1138039	1492166	1.702s
167	1144889	1509730	0.5551s
168	1151739	1527294	1.373s
169	1158589	1519647	2.093s
170	1165439	1528394	7.993s
171	1172289	1534541	2.167s
172	1179139	1552103	6.208s
173	1185989	1553112	31.45s
174	1192839	1559403	28.79s
175	1199689	1568985	166.2s
This is the last UNSAT round.
