#iterationNumber	varNumber	clauseNumber	itertionTime
1	3757	9500	0.06662s
2	6575	11779	0.02124s
3	9393	19123	0.02434s
4	12211	26459	0.02624s
5	15029	15793	0.0231s
6	17847	23095	0.02416s
7	20665	30389	0.02772s
8	23483	20145	0.02599s
9	26301	27435	0.0271s
10	29119	34725	0.03043s
11	31937	24102	0.02946s
12	34755	31388	0.02992s
13	37573	38666	0.03122s
14	40391	28085	0.03004s
15	43209	35363	0.03191s
16	46027	42641	0.03448s
17	48845	31790	0.03274s
18	51663	39060	0.03958s
19	54481	46326	0.04219s
20	57299	35653	0.03539s
21	60117	42919	0.03446s
22	62935	50185	0.03562s
23	65753	57451	0.04137s
24	68571	37125	0.0367s
25	71389	44367	0.03752s
26	74207	51609	0.05053s
27	77025	37323	0.05048s
28	79843	38154	0.05317s
29	82661	45346	0.04139s
30	85479	52538	0.045s
31	88297	39068	0.04062s
32	91115	46260	0.04387s
33	93933	53452	0.04364s
34	96751	60644	0.04815s
35	99569	43129	0.04428s
36	102387	50321	0.04552s
37	105205	57513	0.04716s
38	108023	64681	0.06381s
39	110841	42767	0.05087s
40	113659	49931	0.04704s
41	116477	57095	0.05174s
42	119295	45241	0.04916s
43	122113	52405	0.05347s
44	124931	59565	0.06117s
45	127749	38861	0.06373s
46	130567	39118	0.051s
47	133385	46236	0.05885s
48	136203	40310	0.05271s
49	139021	47416	0.06246s
50	141839	38104	0.05498s
51	144657	45186	0.05625s
52	147475	52268	0.06416s
53	150293	37426	0.05725s
54	153111	44486	0.07048s
55	155929	35012	0.05611s
56	158747	42060	0.05464s
57	161565	49104	0.07791s
58	164383	35058	0.06766s
59	167201	42090	0.06187s
60	170019	49118	0.07036s
This is the last UNSAT round.
