#iterationNumber	varNumber	clauseNumber	itertionTime
1	4365	10792	0.07286s
2	7791	13950	0.02369s
3	11217	22882	0.02488s
4	14643	31790	0.02747s
5	18069	40698	0.02985s
6	21495	25771	0.03199s
7	24921	34671	0.03524s
8	28347	31937	0.03051s
9	31773	35094	0.04013s
10	35199	38361	0.0426s
11	38625	41336	0.05533s
12	42051	44288	0.04053s
13	45477	47232	0.04335s
14	48903	47774	0.03929s
15	52329	56626	0.03689s
16	55755	65478	0.05506s
17	59181	54643	0.04596s
18	62607	63495	0.04576s
19	66033	60265	0.04611s
20	69459	69117	0.04576s
21	72885	77969	0.05267s
22	76311	69261	0.04884s
23	79737	78109	0.05282s
24	83163	86951	0.06933s
25	86589	75129	0.05038s
26	90015	77804	0.04612s
27	93441	86646	0.04952s
28	96867	95488	0.05209s
29	100293	104330	0.0498s
30	103719	113172	0.05684s
31	107145	91271	0.05235s
32	110571	100113	0.05433s
33	113997	108955	0.06495s
34	117423	117797	0.06378s
35	120849	101873	0.05849s
36	124275	110715	0.06878s
37	127701	119557	0.06849s
38	131127	109495	0.06746s
39	134553	118335	0.06428s
40	137979	127175	0.07065s
41	141405	116411	0.07027s
42	144831	125251	0.07011s
43	148257	134091	0.1287s
44	151683	123428	0.06928s
45	155109	132260	0.1048s
46	158535	120922	0.06863s
47	161961	129690	0.08202s
48	165387	115101	0.07318s
49	168813	123867	0.1178s
50	172239	100031	0.07005s
51	175665	96463	0.08189s
52	179091	105137	0.07261s
53	182517	113811	0.08007s
54	185943	101734	0.07396s
55	189369	110408	0.07348s
56	192795	119082	0.07623s
57	196221	127756	0.07596s
58	199647	136430	0.08529s
59	203073	110606	0.07922s
60	206499	119280	0.08105s
61	209925	127954	0.07964s
62	213351	136628	0.08733s
63	216777	117116	0.08188s
64	220203	125790	0.08299s
65	223629	134464	0.0881s
66	227055	143138	0.1068s
67	230481	121590	0.08935s
68	233907	130244	0.08413s
69	237333	138894	0.1175s
70	240759	120678	0.09436s
71	244185	121343	0.0935s
72	247611	129989	0.1034s
73	251037	138619	0.09202s
74	254463	120735	0.103s
75	257889	129365	0.1115s
76	261315	124121	0.1212s
77	264741	119989	0.1758s
78	268167	110024	0.1067s
79	271593	118606	0.1618s
80	275019	109097	0.1239s
81	278445	109956	0.1244s
82	281871	111164	0.0976s
83	285297	119732	0.1202s
84	288723	128294	0.1407s
85	292149	112145	0.1061s
86	295575	120687	0.1857s
87	299001	106481	0.123s
88	302427	105505	0.119s
89	305853	114011	0.05847s
This is the last UNSAT round.
