#iterationNumber	varNumber	clauseNumber	itertionTime
1	6605	15552	0.1123s
2	12271	22153	0.0441s
3	17937	36981	0.04641s
4	23603	51805	0.06199s
5	29269	48175	0.06385s
6	34935	56804	0.08256s
7	40601	65701	0.09181s
8	46267	73967	0.06064s
9	51933	88771	0.1529s
10	57599	90530	0.1049s
11	63265	98669	0.1497s
12	68931	106936	0.2622s
13	74597	115883	0.1905s
14	80263	120907	0.2329s
15	85929	129045	0.1211s
16	91595	143783	0.2393s
17	97261	144760	0.2021s
18	102927	152608	0.2355s
19	108593	160198	0.2362s
20	114259	167889	0.3189s
21	119925	175560	0.2195s
22	125591	183556	0.7161s
23	131257	190605	0.1644s
24	136923	198768	0.1684s
25	142589	213486	0.1376s
26	148255	214236	0.261s
27	153921	222072	0.3206s
28	159587	229200	0.4051s
29	165253	236801	0.1374s
30	170919	245172	0.5339s
31	176585	253059	0.3562s
32	182251	260921	0.4132s
33	187917	268898	0.1467s
34	193583	274825	1.578s
35	199249	281837	0.2968s
36	204915	288969	0.7963s
37	210581	295654	0.666s
38	216247	303124	0.169s
39	221913	310498	1.106s
40	227579	317687	0.4905s
41	233245	324923	0.1486s
42	238911	339609	0.266s
43	244577	339978	0.1543s
44	250243	354664	0.152s
45	255909	369350	0.1563s
46	261575	384036	0.1713s
47	267241	370610	0.3365s
48	272907	385296	0.2139s
49	278573	385781	0.1709s
50	284239	400467	0.366s
51	289905	400807	1.296s
52	295571	406422	0.4964s
53	301237	414691	0.9859s
54	306903	422259	0.939s
55	312569	430233	0.5223s
56	318235	438705	0.2259s
57	323901	453383	0.3008s
58	329567	468061	0.2399s
59	335233	461974	0.2957s
60	340899	476652	0.192s
61	346565	491330	0.5636s
62	352231	484843	0.2724s
63	357897	492904	1.207s
64	363563	501054	1.192s
65	369229	509493	1.19s
66	374895	517119	2.711s
67	380561	523847	1.401s
68	386227	531545	1.29s
69	391893	539744	2.171s
70	397559	547715	0.2725s
71	403225	555244	2.002s
72	408891	560989	0.8697s
73	414557	567930	1.21s
74	420223	575660	0.411s
75	425889	583100	1.171s
76	431555	589006	1.075s
77	437221	596401	4.892s
78	442887	604045	2.298s
79	448553	609767	0.6482s
80	454219	617247	0.9799s
81	459885	624410	0.9858s
82	465551	632387	0.2905s
83	471217	640199	3.234s
84	476883	647412	0.8989s
85	482549	655107	0.2888s
86	488215	663498	4.404s
87	493881	668572	1.463s
88	499547	676304	0.316s
89	505213	683912	0.275s
90	510879	698560	1.061s
91	516545	699248	3.324s
92	522211	703932	0.2961s
93	527877	718576	1.274s
94	533543	718752	3.479s
95	539209	726129	5.317s
96	544875	733749	2.093s
97	550541	742008	3.154s
98	556207	749332	0.3377s
99	561873	757043	1.832s
100	567539	764846	0.3493s
101	573205	772251	2.261s
102	578871	780023	2.242s
103	584537	727469	3.63s
104	590203	721084	3.203s
105	595869	727805	0.5032s
106	601535	742357	0.323s
107	607201	756909	0.468s
108	612867	748449	0.5961s
109	618533	763001	0.7478s
110	624199	761509	1.076s
111	629865	768471	0.3373s
112	635531	783021	2.667s
113	641197	763366	3.219s
114	646863	766764	0.4165s
115	652529	781282	1.993s
116	658195	778674	0.91s
117	663861	783404	0.4959s
118	669527	797912	1.408s
119	675193	795738	1.183s
120	680859	810242	10.62s
121	686525	788173	3.601s
122	692191	790346	3.233s
123	697857	772077	6.654s
124	703523	767934	3.904s
125	709189	774237	1.111s
126	714855	780349	0.6294s
127	720521	786395	12.58s
128	726187	788596	0.3533s
129	731853	795144	1.711s
130	737519	801775	7.37s
131	743185	803975	0.8902s
132	748851	810236	3.714s
133	754517	816623	6.892s
134	760183	812020	3.958s
135	765849	815345	52.47s
This is the last UNSAT round.
