#iterationNumber	varNumber	clauseNumber	itertionTime
1	5837	13920	0.1023s
2	10735	19420	0.04438s
3	15633	32236	0.04288s
4	20531	45048	0.04786s
5	25429	40013	0.04766s
6	30327	46705	0.04868s
7	35225	59509	0.06919s
8	40123	60148	0.05441s
9	45021	72944	0.05546s
10	49919	72359	0.09806s
11	54817	74485	0.0663s
12	59715	81006	0.08729s
13	64613	87744	0.05849s
14	69511	100478	0.07256s
15	74409	113208	0.1493s
16	79307	106359	0.07508s
17	84205	112417	0.09083s
18	89103	125143	0.237s
19	94001	124554	0.1264s
20	98899	131207	0.1864s
21	103797	136623	0.09361s
22	108695	149341	0.1111s
23	113593	148767	0.1016s
24	118491	161485	0.134s
25	123389	174203	0.5257s
26	128287	156876	0.09055s
27	133185	169544	0.1672s
28	138083	169014	0.353s
29	142981	174850	0.4326s
30	147879	179480	0.2674s
31	152777	184507	0.1013s
32	157675	189764	0.2364s
33	162573	195612	0.1022s
34	167471	208260	0.209s
35	172369	204561	0.1699s
36	177267	209457	0.1057s
37	182165	222089	0.1083s
38	187063	234721	0.163s
39	191961	247353	0.158s
40	196859	232214	0.2585s
41	201757	236493	0.7662s
42	206655	238042	0.1857s
43	211553	243637	0.5754s
44	216451	248470	1.013s
45	221349	243282	0.1382s
46	226247	246722	0.4868s
47	231145	251618	0.1546s
48	236043	264172	0.4268s
49	240941	260018	0.1486s
50	245839	272566	0.1401s
51	250737	269835	0.1858s
52	255635	282377	0.1487s
53	260533	294919	0.5289s
54	265431	283987	0.9897s
55	270329	286343	0.1517s
56	275227	298869	0.1483s
57	280125	296825	0.2195s
58	285023	309339	0.8955s
59	289921	300771	0.1477s
60	294819	313261	0.2067s
61	299717	308839	0.403s
62	304615	313883	0.9861s
63	309513	313998	0.3179s
64	314411	318615	1.159s
65	319309	318364	1.015s
66	324207	321530	0.258s
67	329105	333974	0.1669s
68	334003	329530	0.1605s
69	338901	341970	0.2875s
70	343799	335946	3.495s
71	348697	333972	0.4312s
72	353595	337707	0.2082s
73	358493	341815	0.6066s
74	363391	346360	0.2253s
75	368289	347916	0.806s
76	373187	352325	0.4833s
77	378085	356882	0.8036s
78	382983	361474	0.2088s
79	387881	366101	0.3574s
80	392779	378491	0.4531s
81	397677	374717	6.216s
82	402575	371629	0.2746s
83	407473	383997	33.29s
This is the last UNSAT round.
