#iterationNumber	varNumber	clauseNumber	itertionTime
1	4621	11336	0.07263s
2	8303	14820	0.0266s
3	11985	24436	0.02638s
4	15667	34040	0.02796s
5	19349	43628	0.03351s
6	23031	30086	0.03182s
7	26713	33974	0.03509s
8	30395	38281	0.03608s
9	34077	47857	0.0407s
10	37759	46328	0.03351s
11	41441	55904	0.03981s
12	45123	53305	0.03653s
13	48805	62869	0.04081s
14	52487	72433	0.04446s
15	56169	62992	0.05449s
16	59851	66721	0.04634s
17	63533	76269	0.04352s
18	67215	85817	0.05453s
19	70897	77377	0.05469s
20	74579	86921	0.04876s
21	78261	84597	0.04853s
22	81943	94141	0.05034s
23	85625	103675	0.06198s
24	89307	94618	0.05266s
25	92989	104152	0.1098s
26	96671	98148	0.06506s
27	100353	107650	0.08436s
28	104035	105149	0.05632s
29	107717	114633	0.06565s
30	111399	109633	0.05863s
31	115081	119117	0.06862s
32	118763	128601	0.09722s
33	122445	120588	0.08099s
34	126127	122790	0.1011s
35	129809	126212	0.09301s
36	133491	129973	0.1472s
37	137173	131866	0.07678s
38	140855	134619	0.08341s
39	144537	144085	0.07223s
40	148219	153551	0.07043s
41	151901	144096	0.08033s
42	155583	153562	0.0684s
43	159265	163028	0.1791s
44	162947	153655	0.08569s
45	166629	163121	0.0893s
46	170311	159890	0.1455s
47	173993	162173	0.08306s
48	177675	171635	0.08564s
49	181357	181097	0.07978s
50	185039	190559	0.1524s
51	188721	167035	0.08466s
52	192403	176473	0.1123s
53	196085	185891	0.109s
54	199767	151623	0.09857s
55	203449	160985	0.1199s
56	207131	156770	0.08461s
57	210813	166102	0.1058s
58	214495	152550	0.09165s
59	218177	161882	0.09621s
60	221859	171214	0.101s
61	225541	160348	0.1775s
62	229223	159822	0.09332s
63	232905	161247	0.1002s
64	236587	170575	0.1745s
65	240269	166185	0.1059s
66	243951	156863	0.09287s
67	247633	166161	0.1135s
68	251315	175459	0.1045s
69	254997	184757	0.09578s
70	258679	165907	0.1219s
71	262361	175205	0.2846s
72	266043	169440	0.1339s
73	269725	178720	0.1031s
74	273407	171834	0.102s
75	277089	181114	0.5234s
76	280771	168776	0.1164s
77	284453	178024	0.6835s
78	288135	170361	0.1112s
79	291817	172527	0.1103s
80	295499	181765	0.1229s
81	299181	191003	0.1118s
82	302863	200241	0.12s
83	306545	181164	0.1122s
84	310227	190402	0.1436s
85	313909	199638	0.1711s
86	317591	186372	0.1866s
87	321273	181985	0.3844s
88	324955	182871	0.1487s
89	328637	175489	0.4028s
90	332319	173512	1.047s
This is the last UNSAT round.
