#iterationNumber	varNumber	clauseNumber	itertionTime
1	4077	10180	0.06651s
2	7215	12910	0.02254s
3	10353	21086	0.0244s
4	13491	29250	0.02471s
5	16629	37390	0.02789s
6	19767	21002	0.02523s
7	22905	29138	0.02577s
8	26043	37274	0.02913s
9	29181	27078	0.02786s
10	32319	35214	0.02942s
11	35457	43350	0.03631s
12	38595	32448	0.03607s
13	41733	40552	0.03406s
14	44871	48648	0.03534s
15	48009	37636	0.0356s
16	51147	45732	0.03557s
17	54285	53828	0.04324s
18	57423	38955	0.03656s
19	60561	46999	0.03802s
20	63699	40482	0.03931s
21	66837	48510	0.05102s
22	69975	56538	0.04588s
23	73113	45713	0.04366s
24	76251	53737	0.04212s
25	79389	61761	0.04617s
26	82527	50913	0.0424s
27	85665	58937	0.04229s
28	88803	66961	0.04515s
29	91941	74985	0.05029s
30	95079	58069	0.0494s
31	98217	66093	0.04817s
32	101355	74117	0.04766s
33	104493	82141	0.05702s
34	107631	90165	0.08379s
35	110769	62879	0.06137s
36	113907	70867	0.05981s
37	117045	64598	0.05564s
38	120183	72582	0.06081s
39	123321	62464	0.05742s
40	126459	70424	0.05707s
41	129597	78384	0.06785s
42	132735	65874	0.05981s
43	135873	73830	0.06377s
44	139011	81778	0.08381s
45	142149	68606	0.06091s
46	145287	67917	0.09618s
47	148425	67487	0.06825s
48	151563	75413	0.1072s
49	154701	67981	0.06549s
50	157839	75899	0.07566s
51	160977	69660	0.06205s
52	164115	77574	0.104s
53	167253	70565	0.1024s
54	170391	66634	0.08343s
55	173529	59217	0.06222s
56	176667	67057	0.0681s
57	179805	61065	0.06096s
58	182943	68905	0.06687s
59	186081	76745	0.08344s
60	189219	63930	0.08918s
This is the last UNSAT round.
