#iterationNumber	varNumber	clauseNumber	itertionTime
1	7661	17796	0.128s
2	14383	25848	0.05623s
3	21105	37241	0.05791s
4	27827	47957	0.06135s
5	34549	65529	0.07134s
6	41271	70133	0.09318s
7	47993	81521	0.09511s
8	54715	92123	0.17s
9	61437	102720	0.1771s
10	68159	110515	0.1009s
11	74881	121107	0.07284s
12	81603	138639	0.2375s
13	88325	142351	0.1148s
14	95047	152919	0.1622s
15	101769	163521	0.31s
16	108491	173977	0.176s
17	115213	184793	0.4464s
18	121935	195285	0.535s
19	128657	206278	0.3208s
20	135379	216994	0.1241s
21	142101	227545	0.5344s
22	148823	237982	0.8056s
23	155545	248395	0.2734s
24	162267	259014	0.3683s
25	168989	269573	0.9903s
26	175711	279535	0.5171s
27	182433	289794	0.6848s
28	189155	299729	0.8056s
29	195877	310323	0.359s
30	202599	320689	0.2193s
31	209321	331097	0.7771s
32	216043	341503	2.962s
33	222765	350096	0.1556s
34	229487	359920	0.8905s
35	236209	369732	0.1719s
36	242931	380056	0.9812s
37	249653	389898	1.282s
38	256375	399591	1.327s
39	263097	409939	2.47s
40	269819	419383	0.2442s
41	276541	429859	0.1961s
42	283263	447361	1.018s
43	289985	449086	0.2134s
44	296707	459475	0.289s
45	303429	476967	1.218s
46	310151	479103	0.1921s
47	316873	489229	0.4969s
48	323595	506719	1.319s
49	330317	508965	1.556s
50	337039	518553	1.175s
51	343761	528691	0.49s
52	350483	539247	3.174s
53	357205	549676	0.9473s
54	363927	560136	4.977s
55	370649	568159	0.2664s
56	377371	585635	0.4197s
57	384093	587301	0.2439s
58	390815	604777	0.3491s
59	397537	622253	0.2916s
60	404259	617539	5.287s
61	410981	625146	2.305s
62	417703	634545	0.3917s
63	424425	644802	0.5367s
64	431147	662264	1.816s
65	437869	664642	0.7513s
66	444591	674824	2.611s
67	451313	683900	4.514s
68	458035	693008	1.809s
69	464757	703480	3.237s
70	471479	713029	4.218s
71	478201	712086	0.9867s
72	484923	722315	1.257s
73	491645	731380	4.062s
74	498367	741042	3.592s
75	505089	750185	0.6707s
76	511811	760403	0.5494s
77	518533	770488	2.465s
78	525255	779070	5.988s
79	531977	787632	1.256s
80	538699	797879	1.501s
81	545421	807809	0.3557s
82	552143	817859	1.652s
83	558865	828073	6.271s
84	565587	837997	0.6305s
85	572309	847261	2.937s
86	579031	829785	6.379s
87	585753	828716	2.985s
88	592475	838353	1.508s
89	599197	847473	0.6269s
90	605919	864825	3.711s
91	612641	866053	1.13s
92	619363	883397	0.8118s
93	626085	881502	2.4s
94	632807	888108	3.228s
95	639529	897798	5.415s
96	646251	906052	3.288s
97	652973	913976	0.6011s
98	659695	923174	2.335s
99	666417	930924	0.9945s
100	673139	938293	1.802s
101	679861	947282	3.606s
102	686583	933753	0.5426s
103	693305	951055	0.6696s
104	700027	953041	0.4697s
105	706749	970343	2.221s
106	713471	972339	1.846s
107	720193	979715	0.7914s
108	726915	997013	0.439s
109	733637	1014311	0.6115s
110	740359	1031609	0.5243s
111	747081	1018626	0.6556s
112	753803	1035924	0.4857s
113	760525	1053222	0.9086s
114	767247	1070520	7.814s
115	773969	1054948	2.585s
116	780691	1064027	0.8656s
117	787413	1069000	0.7503s
118	794135	1086290	1.92s
119	800857	1103580	1.656s
120	807579	1097217	0.6498s
121	814301	1104602	0.5875s
122	821023	1121888	5.749s
123	827745	1122866	3.721s
124	834467	1128021	0.7236s
125	841189	1145297	1.878s
126	847911	1145031	2.328s
127	854633	1154065	5.522s
128	861355	1160852	22.1s
129	868077	1151826	3.837s
130	874799	1159428	2.725s
131	881521	1166692	8.176s
132	888243	1175420	2.307s
133	894965	1192654	1.474s
134	901687	1193892	0.6728s
135	908409	1211126	5.252s
136	915131	1212496	1.482s
137	921853	1221111	9.063s
138	928575	1223278	21.21s
139	935297	1222010	2.587s
140	942019	1221975	2.451s
141	948741	1230360	1.506s
142	955463	1247568	0.7997s
143	962185	1248049	1.972s
144	968907	1265257	11.72s
145	975629	1262206	13.4s
146	982351	1270105	1.468s
147	989073	1287307	9.995s
148	995795	1287244	10.37s
149	1002517	1295584	158.1s
This is the last UNSAT round.
