#iterationNumber	varNumber	clauseNumber	itertionTime
1	1656	4311	0.02639s
2	2842	5742	0.009205s
3	4028	8826	0.008837s
4	5214	11888	0.009166s
5	6400	14950	0.01113s
6	7586	12855	0.01005s
7	8772	15913	0.01085s
8	9958	18971	0.01129s
9	11144	17537	0.01151s
10	12330	20561	0.0122s
11	13516	23585	0.01162s
12	14702	26561	0.01678s
13	15888	15169	0.01155s
14	17074	18057	0.01153s
15	18260	20945	0.01178s
16	19446	23833	0.01175s
17	20632	26705	0.01649s
18	21818	8050	0.01255s
19	23004	10914	0.01416s
20	24190	13774	0.0207s
21	25376	7926	0.01784s
22	26562	7894	0.1131s
This is the last UNSAT round.
