#iterationNumber	varNumber	clauseNumber	itertionTime
1	1728	4455	0.02835s
2	2986	6073	0.01018s
3	4244	9389	0.009741s
4	5502	12701	0.01016s
5	6760	14561	0.01134s
6	8018	17823	0.01097s
7	9276	21059	0.01471s
8	10534	18255	0.01331s
9	11792	21485	0.013s
10	13050	22537	0.01359s
11	14308	25767	0.01419s
12	15566	28997	0.01489s
13	16824	32215	0.01422s
14	18082	31044	0.01385s
15	19340	34262	0.01416s
16	20598	37480	0.01508s
17	21856	40686	0.0183s
18	23114	43892	0.02964s
19	24372	23715	0.1s
This is the last UNSAT round.
