#iterationNumber	varNumber	clauseNumber	itertionTime
1	5708	12955	0.08392s
2	10946	19806	0.03486s
3	16184	33446	0.03613s
4	21422	47082	0.03996s
5	26660	46395	0.0402s
6	31898	60023	0.04171s
7	37136	73643	0.04683s
8	42374	87263	0.05986s
9	47612	81318	0.05125s
10	52850	94938	0.05123s
11	58088	99040	0.05784s
12	63326	112660	0.08825s
13	68564	116730	0.0579s
14	73802	130350	0.07596s
15	79040	143970	0.06532s
16	84278	142522	0.2409s
17	89516	151225	0.1384s
18	94754	158947	0.2464s
19	99992	166745	0.1675s
20	105230	175080	0.1483s
21	110468	183186	0.1313s
22	115706	190740	0.1526s
23	120944	198856	0.1579s
24	126182	207026	0.5659s
25	131420	215106	0.1653s
26	136658	223548	0.7865s
27	141896	231855	0.9629s
28	147134	239761	0.3003s
29	152372	248180	0.1573s
30	157610	256586	0.1665s
31	162848	270142	0.1352s
32	168086	273402	0.1016s
33	173324	286950	1.19s
34	178562	289529	0.2206s
35	183800	297976	0.1133s
36	189038	311516	0.1281s
37	194276	314244	1.401s
38	199514	322393	0.532s
39	204752	330178	0.1392s
40	209990	337170	2.195s
41	215228	344506	0.3906s
42	220466	351651	0.4475s
43	225704	360075	0.9873s
44	230942	368462	2.723s
45	236180	365382	1.312s
46	241418	372898	0.9981s
47	246656	380116	0.5312s
48	251894	388009	0.1431s
49	257132	401467	0.1399s
50	262370	414925	0.8134s
51	267608	410895	1.034s
52	272846	418730	0.1658s
53	278084	425550	0.1761s
54	283322	438992	0.1782s
55	288560	452430	1.506s
56	293798	448387	0.5405s
57	299036	456654	0.4359s
58	304274	463441	2.695s
59	309512	470632	0.2767s
60	314750	478521	0.1654s
61	319988	491947	1.611s
62	325226	488924	0.1863s
63	330464	502330	0.5293s
64	335702	504340	0.4309s
65	340940	512165	0.5749s
66	346178	525571	0.9685s
67	351416	527073	1.374s
68	356654	534651	2.859s
69	361892	518825	0.422s
70	367130	532171	0.9975s
71	372368	532918	0.8104s
72	377606	540851	0.5413s
73	382844	548702	0.7278s
74	388082	555959	0.3729s
75	393320	569301	0.4486s
76	398558	570979	0.2377s
77	403796	584321	0.2106s
78	409034	597663	0.3048s
79	414272	611005	0.2195s
80	419510	600683	1.728s
81	424748	607815	0.9004s
82	429986	613827	0.3516s
83	435224	621099	1.797s
84	440462	627000	1.028s
85	445700	634443	0.2873s
86	450938	641905	1.268s
87	456176	648099	0.2555s
88	461414	661427	1.16s
89	466652	662514	1.42s
90	471890	650873	1.919s
91	477128	656054	0.8451s
92	482366	662099	2.437s
93	487604	658576	2.281s
94	492842	664491	1.441s
95	498080	671252	1.568s
96	503318	676983	0.8218s
97	508556	683775	1.243s
98	513794	690283	1.981s
99	519032	693054	1.926s
100	524270	675098	2.701s
101	529508	667611	1.827s
102	534746	668113	1.824s
103	539984	667103	0.6974s
104	545222	673064	1.142s
105	550460	677876	8.332s
106	555698	642881	5.556s
107	560936	633776	3.825s
This is the last UNSAT round.
