#iterationNumber	varNumber	clauseNumber	itertionTime
1	4300	9963	0.06174s
2	8130	14802	0.02898s
3	11960	24746	0.02746s
4	15790	34674	0.02987s
5	19620	31489	0.03039s
6	23450	41397	0.03486s
7	27280	41835	0.03171s
8	31110	51743	0.03731s
9	34940	61651	0.03924s
10	38770	56402	0.04289s
11	42600	66234	0.04185s
12	46430	65083	0.03964s
13	50260	74899	0.04113s
14	54090	75759	0.03949s
15	57920	85543	0.04062s
16	61750	95327	0.04092s
17	65580	105107	0.05096s
18	69410	114887	0.05609s
19	73240	95060	0.05087s
20	77070	104804	0.07418s
21	80900	104214	0.05319s
22	84730	108456	0.04968s
23	88560	118184	0.05777s
24	92390	127912	0.06079s
25	96220	137640	0.06547s
26	100050	126663	0.06557s
27	103880	136391	0.05745s
28	107710	146119	0.06164s
29	111540	140781	0.062s
30	115370	150505	0.06098s
31	119200	160229	0.06418s
32	123030	169953	0.06958s
33	126860	160497	0.1012s
34	130690	170221	0.07414s
35	134520	170382	0.09353s
36	138350	180102	0.08401s
37	142180	180936	0.1437s
38	146010	185975	0.08437s
39	149840	195691	0.09249s
40	153670	205397	0.09916s
41	157500	196821	0.07438s
42	161330	206515	0.1394s
43	165160	206666	0.1168s
44	168990	216358	0.09991s
45	172820	216166	0.1662s
46	176650	221131	0.1061s
47	180480	230823	0.09003s
48	184310	240515	0.1684s
49	188140	235793	0.0946s
50	191970	245485	0.138s
51	195800	255177	0.1471s
52	199630	249850	0.09597s
53	203460	259542	0.1042s
54	207290	259584	0.1066s
55	211120	269272	0.09954s
56	214950	278960	0.152s
57	218780	288648	0.1291s
58	222610	278315	0.1584s
59	226440	287995	0.3209s
60	230270	285298	0.1611s
61	234100	294964	0.2495s
62	237930	291024	0.1177s
63	241760	295536	0.1424s
64	245590	305200	0.1121s
65	249420	314864	0.1167s
66	253250	309937	0.1513s
67	257080	319601	0.1735s
68	260910	319928	0.1822s
69	264740	329588	0.1764s
70	268570	327414	0.2522s
71	272400	329819	0.1265s
72	276230	331044	0.3199s
73	280060	335154	0.1762s
74	283890	344800	0.1402s
75	287720	343381	0.3653s
76	291550	343094	0.4867s
77	295380	328672	0.2905s
78	299210	330504	0.6274s
79	303040	316778	0.271s
80	306870	320813	0.1389s
81	310700	310228	0.3851s
82	314530	312384	0.5131s
83	318360	314626	0.2811s
84	322190	316138	0.2341s
85	326020	319856	0.574s
86	329850	321616	0.3183s
87	333680	320955	0.2039s
88	337510	323392	0.4063s
89	341340	325679	1.133s
90	345170	327912	0.7028s
91	349000	329848	5.93s
This is the last UNSAT round.
