#iterationNumber	varNumber	clauseNumber	itertionTime
1	1592	4183	0.02681s
2	2714	5430	0.008731s
3	3836	8334	0.009221s
4	4958	11210	0.009524s
5	6080	9242	0.009263s
6	7202	12114	0.0103s
7	8324	14986	0.009832s
8	9446	17838	0.009545s
9	10568	20690	0.01196s
10	11690	11802	0.01014s
11	12812	14622	0.01328s
12	13934	13976	0.0107s
13	15056	16736	0.01071s
14	16178	19496	0.01166s
15	17300	22248	0.01104s
16	18422	24996	0.01186s
17	19544	27736	0.01321s
18	20666	6938	0.01243s
19	21788	9662	0.01463s
20	22910	6896	0.1409s
This is the last UNSAT round.
