#iterationNumber	varNumber	clauseNumber	itertionTime
1	4812	11051	0.07136s
2	9154	16638	0.0297s
3	13496	27926	0.03098s
4	17838	39214	0.0316s
5	22180	50502	0.03468s
6	26522	44416	0.03343s
7	30864	55704	0.03959s
8	35206	66992	0.04075s
9	39548	78280	0.04495s
10	43890	72420	0.04167s
11	48232	83708	0.04733s
12	52574	94996	0.0447s
13	56916	93800	0.05139s
14	61258	105088	0.0592s
15	65600	108162	0.05634s
16	69942	119450	0.05607s
17	74284	130730	0.08565s
18	78626	129230	0.06775s
19	82968	136466	0.0722s
20	87310	147746	0.07782s
21	91652	150524	0.1065s
22	95994	161804	0.09371s
23	100336	164270	0.06103s
24	104678	175550	0.07137s
25	109020	178021	0.07109s
26	113362	189293	0.06813s
27	117704	200565	0.1152s
28	122046	198857	0.1817s
29	126388	204776	0.1009s
30	130730	210302	0.251s
31	135072	216735	0.3509s
32	139414	223224	0.1055s
33	143756	234452	0.1406s
34	148098	245680	0.1232s
35	152440	242110	0.08588s
36	156782	253330	0.08799s
37	161124	264546	0.1735s
38	165466	261174	0.6131s
39	169808	266209	0.2101s
40	174150	272575	0.09837s
41	178492	279102	0.2135s
42	182834	285556	0.3468s
43	187176	277728	0.1142s
44	191518	283531	0.336s
45	195860	289677	0.1162s
46	200202	295892	0.1215s
47	204544	307012	0.1088s
48	208886	318132	0.1965s
49	213228	329252	0.2077s
50	217570	320938	0.6051s
51	221912	326900	0.1143s
52	226254	333295	0.2771s
53	230596	339678	0.5934s
54	234938	345827	0.417s
55	239280	351170	0.766s
56	243622	357457	0.1479s
57	247964	360259	0.4635s
58	252306	366209	0.6044s
59	256648	372000	0.1461s
60	260990	377755	0.1337s
61	265332	388853	0.1416s
62	269674	399951	0.3858s
63	274016	386113	0.1599s
64	278358	397179	0.6176s
65	282700	398166	0.3222s
66	287042	401556	0.526s
67	291384	406958	0.148s
68	295726	413014	0.3934s
69	300068	419130	0.5379s
70	304410	425108	0.2328s
71	308752	429956	0.2217s
72	313094	441002	0.1706s
73	317436	452048	0.3836s
74	321778	446528	0.158s
75	326120	435104	0.5556s
76	330462	440540	0.5792s
77	334804	446658	0.2792s
78	339146	457610	0.2861s
79	343488	434106	0.2904s
80	347830	445024	0.2893s
81	352172	441661	0.745s
82	356514	445111	0.5252s
83	360856	449755	0.2092s
84	365198	455347	0.1897s
85	369540	466253	0.6369s
86	373882	428292	0.7458s
87	378224	429570	0.6819s
88	382566	433551	0.2309s
89	386908	444355	0.2092s
90	391250	440984	2.734s
91	395592	404467	3.673s
92	399934	394156	0.7715s
93	404276	396659	4.477s
This is the last UNSAT round.
