#iterationNumber	varNumber	clauseNumber	itertionTime
1	5516	12547	0.07584s
2	10562	19179	0.03562s
3	15608	32315	0.03471s
4	20654	45447	0.03657s
5	25700	58579	0.04314s
6	30746	52667	0.04457s
7	35792	65799	0.04552s
8	40838	68849	0.05074s
9	45884	81977	0.05953s
10	50930	84628	0.0539s
11	55976	97752	0.05263s
12	61022	100554	0.0601s
13	66068	113678	0.05903s
14	71114	126798	0.05929s
15	76160	124193	0.1059s
16	81206	137313	0.06781s
17	86252	140365	0.06119s
18	91298	153477	0.06536s
19	96344	166585	0.08603s
20	101390	163856	0.08526s
21	106436	176960	0.07578s
22	111482	190060	0.2005s
23	116528	187548	0.08495s
24	121574	195790	0.111s
25	126620	208890	0.08719s
26	131666	212314	0.09902s
27	136712	225406	0.08977s
28	141758	238494	0.08157s
29	146804	251578	0.09732s
30	151850	242605	0.08486s
31	156896	255681	0.1007s
32	161942	268753	0.1768s
33	166988	266101	0.1762s
34	172034	279173	0.3048s
35	177080	282404	0.2635s
36	182126	289509	0.1495s
37	187172	302575	0.5879s
38	192218	305920	0.1401s
39	197264	314407	0.1908s
40	202310	327469	0.1296s
41	207356	331112	0.1153s
42	212402	344174	0.1335s
43	217448	357236	0.175s
44	222494	370292	0.2157s
45	227540	361445	0.3711s
46	232586	368501	0.4927s
47	237632	372004	0.4317s
48	242678	380045	0.5937s
49	247724	385874	0.4731s
50	252770	388616	0.6627s
51	257816	394792	0.1423s
52	262862	402432	0.1964s
53	267908	415396	1.066s
54	272954	393495	0.7256s
55	278000	397813	0.3312s
56	283046	403983	0.6466s
57	288092	401686	0.1442s
58	293138	414530	0.1519s
59	298184	427374	0.2095s
60	303230	440218	0.4643s
61	308276	425048	0.2111s
62	313322	437890	0.4248s
63	318368	439129	0.7918s
64	323414	444585	0.6762s
65	328460	440645	0.3607s
66	333506	453419	0.3785s
67	338552	447775	0.6474s
68	343598	454244	0.2145s
69	348644	461214	0.445s
70	353690	467373	0.4931s
71	358736	472270	0.3259s
72	363782	464283	0.5465s
73	368828	465872	0.2201s
74	373874	471910	0.5827s
75	378920	478560	0.78s
76	383966	482281	0.3561s
77	389012	494971	0.5943s
78	394058	493184	0.5284s
79	399104	499636	0.7093s
80	404150	505162	0.3588s
81	409196	511966	1.098s
82	414242	518440	0.2156s
83	419288	525275	0.2671s
84	424334	537957	0.4192s
85	429380	538904	0.2155s
86	434426	551582	0.3216s
87	439472	550888	0.3463s
88	444518	563566	1.612s
89	449564	561659	0.3655s
90	454610	568241	0.3622s
91	459656	580907	0.6525s
92	464702	577810	0.6384s
93	469748	570943	0.7375s
94	474794	573672	0.694s
95	479840	579398	1.436s
96	484886	584959	1.438s
97	489932	590176	0.5442s
98	494978	594090	1.796s
99	500024	576326	1.007s
100	505070	581765	1.429s
101	510116	586962	1.909s
102	515162	589528	1.044s
103	520208	595329	0.2621s
104	525254	588205	0.2646s
105	530300	600715	0.6046s
106	535346	596975	0.3701s
107	540392	609479	1.294s
108	545438	606247	0.8866s
109	550484	608105	3.276s
110	555530	607088	0.6918s
111	560576	611187	1.679s
112	565622	611460	1.366s
113	570668	616121	1.2s
114	575714	620408	5.244s
This is the last UNSAT round.
