#iterationNumber	varNumber	clauseNumber	itertionTime
1	5068	11595	0.07427s
2	9666	17650	0.03176s
3	14264	29610	0.03483s
4	18862	41566	0.03542s
5	23460	53518	0.04159s
6	28058	48062	0.03752s
7	32656	60002	0.04103s
8	37254	71942	0.04482s
9	41852	70538	0.04872s
10	46450	82478	0.05018s
11	51048	85506	0.05145s
12	55646	97446	0.04626s
13	60244	100392	0.05647s
14	64842	112332	0.07043s
15	69440	124272	0.06368s
16	74038	122930	0.09016s
17	78636	130106	0.1443s
18	83234	137524	0.1093s
19	87832	140338	0.06694s
20	92430	147203	0.1668s
21	97028	154259	0.07505s
22	101626	161499	0.4022s
23	106224	167270	0.09885s
24	110822	179146	0.0743s
25	115420	181270	0.2144s
26	120018	188697	0.128s
27	124616	195967	0.2201s
28	129214	201924	0.2315s
29	133812	208058	0.09735s
30	138410	213778	0.1321s
31	143008	225608	0.1344s
32	147606	225706	0.08548s
33	152204	237536	0.08671s
34	156802	249366	0.09404s
35	161400	245414	0.09227s
36	165998	257240	0.5053s
37	170596	258523	0.3075s
38	175194	264405	0.2407s
39	179792	270048	0.1031s
40	184390	281856	0.1157s
41	188988	293664	0.1143s
42	193586	290651	0.1075s
43	198184	302459	0.1088s
44	202782	314267	0.1088s
45	207380	326071	0.1185s
46	211978	337875	0.1611s
47	216576	325473	0.1208s
48	221174	337277	0.1161s
49	225772	349081	0.113s
50	230370	360885	0.1219s
51	234968	353463	0.1301s
52	239566	365259	0.4025s
53	244164	362962	0.1616s
54	248762	363019	0.1731s
55	253360	374781	0.185s
56	257958	386543	0.9077s
57	262556	377434	0.2553s
58	267154	389190	0.2715s
59	271752	390740	0.1363s
60	276350	390319	0.2327s
61	280948	402019	0.1447s
62	285546	413719	0.2849s
63	290144	397261	0.3347s
64	294742	403516	0.5067s
65	299340	402610	0.5877s
66	303938	402631	0.2584s
67	308536	414295	0.5099s
68	313134	414218	0.3497s
69	317732	420310	0.4872s
70	322330	424904	0.1612s
71	326928	436546	0.5956s
72	331526	417653	0.19s
73	336124	422767	0.1589s
74	340722	434347	0.3876s
75	345320	433289	0.1933s
76	349918	444821	0.6416s
77	354516	432822	0.656s
78	359114	436113	0.3002s
79	363712	447629	0.232s
80	368310	445852	0.4529s
81	372908	451671	1.486s
82	377506	452817	0.2717s
83	382104	450282	0.1875s
84	386702	461750	0.2999s
85	391300	451801	0.3212s
86	395898	463255	1.61s
87	400496	454841	0.4191s
88	405094	459952	0.5851s
89	409692	448939	1.298s
90	414290	449395	0.9425s
91	418888	435550	0.2499s
92	423486	440275	0.2218s
93	428084	451587	0.3812s
94	432682	450145	0.3691s
95	437280	454211	0.8792s
96	441878	456669	0.483s
97	446476	457840	0.237s
98	451074	469128	0.8989s
99	455672	462947	0.649s
100	460270	462688	0.9002s
101	464868	467099	4.07s
102	469466	457246	0.4501s
103	474064	460255	2.925s
This is the last UNSAT round.
