#iterationNumber	varNumber	clauseNumber	itertionTime
1	2892	6971	0.04437s
2	5314	9773	0.01686s
3	7736	16021	0.01694s
4	10158	22261	0.01756s
5	12580	28485	0.02196s
6	15002	20933	0.01836s
7	17424	27139	0.01942s
8	19846	33335	0.0211s
9	22268	39513	0.02192s
10	24690	29569	0.0221s
11	27112	35737	0.02291s
12	29534	41889	0.02248s
13	31956	48033	0.02654s
14	34378	35113	0.02647s
15	36800	41225	0.03067s
16	39222	38692	0.02812s
17	41644	44802	0.02984s
18	44066	50912	0.03085s
19	46488	44518	0.02794s
20	48910	50624	0.0305s
21	51332	56730	0.03002s
22	53754	62836	0.03796s
23	56176	52448	0.03402s
24	58598	58550	0.03106s
25	61020	64636	0.03842s
26	63442	56364	0.0348s
27	65864	62438	0.0328s
28	68286	68512	0.03387s
29	70708	74586	0.04003s
30	73130	64000	0.03451s
31	75552	70074	0.04671s
32	77974	76146	0.04s
33	80396	68846	0.03726s
34	82818	74910	0.05316s
35	85240	72552	0.03753s
36	87662	78614	0.04521s
37	90084	84654	0.0415s
38	92506	76798	0.04544s
39	94928	82830	0.04474s
40	97350	88862	0.05049s
41	99772	81847	0.05544s
42	102194	87863	0.04551s
43	104616	81575	0.05213s
44	107038	87571	0.06075s
45	109460	80974	0.05075s
46	111882	86932	0.05143s
47	114304	77306	0.04666s
48	116726	83234	0.05017s
49	119148	89162	0.04884s
50	121570	95090	0.05687s
51	123992	81268	0.05062s
52	126414	87192	0.09814s
53	128836	73854	0.06107s
54	131258	69229	0.0632s
55	133680	67916	0.04942s
56	136102	73736	0.05811s
57	138524	79552	0.09716s
58	140946	66055	0.08393s
59	143368	66132	0.06186s
60	145790	66980	0.1982s
61	148212	61506	0.217s
This is the last UNSAT round.
