#iterationNumber	varNumber	clauseNumber	itertionTime
1	1628	4255	0.02659s
2	2786	5606	0.008444s
3	3944	8570	0.009326s
4	5102	11522	0.00956s
5	6260	14474	0.009938s
6	7418	12006	0.0107s
7	8576	14958	0.01044s
8	9734	17906	0.01014s
9	10892	20826	0.01393s
10	12050	15431	0.01049s
11	13208	18279	0.01147s
12	14366	21111	0.01192s
13	15524	9674	0.01189s
14	16682	12490	0.01318s
15	17840	6822	0.01369s
16	18998	9626	0.01203s
17	20156	12426	0.01716s
18	21314	6611	0.01235s
19	22472	9403	0.0131s
20	23630	12191	0.122s
This is the last UNSAT round.
