#iterationNumber	varNumber	clauseNumber	itertionTime
1	1640	4279	0.0263s
2	2810	5664	0.008595s
3	3980	8688	0.008662s
4	5150	11680	0.01077s
5	6320	14632	0.01085s
6	7490	9052	0.009341s
7	8660	11992	0.009784s
8	9830	14932	0.009798s
9	11000	17872	0.01104s
10	12170	20788	0.01249s
11	13340	12392	0.01196s
12	14510	15308	0.01116s
13	15680	18224	0.01189s
14	16850	21140	0.01137s
15	18020	24056	0.01304s
16	19190	15742	0.0125s
17	20360	18658	0.01292s
18	21530	21574	0.01274s
19	22700	24490	0.01359s
20	23870	27406	0.01407s
21	25040	30322	0.0156s
22	26210	19762	0.01425s
23	27380	22678	0.0165s
24	28550	25546	0.01562s
25	29720	28398	0.01547s
26	30890	11854	0.01522s
27	32060	14690	0.01786s
28	33230	10411	0.02598s
29	34400	10353	0.01594s
30	35570	10009	0.02997s
31	36740	9055	0.106s
This is the last UNSAT round.
