#iterationNumber	varNumber	clauseNumber	itertionTime
1	1648	4295	0.02766s
2	2826	5691	0.009216s
3	4004	8751	0.009193s
4	5182	11811	0.009724s
5	6360	10719	0.0095s
6	7538	13739	0.00998s
7	8716	16759	0.01077s
8	9894	19779	0.01082s
9	11072	22799	0.01212s
10	12250	20303	0.01089s
11	13428	23319	0.01245s
12	14606	26331	0.0158s
13	15784	29343	0.01478s
14	16962	27718	0.01272s
15	18140	30696	0.0129s
16	19318	33674	0.01674s
17	20496	25408	0.01325s
18	21674	28318	0.01286s
19	22852	31146	0.01599s
20	24030	33970	0.01954s
21	25208	5252	0.1582s
This is the last UNSAT round.
