#iterationNumber	varNumber	clauseNumber	itertionTime
1	1540	4079	0.02754s
2	2610	5185	0.007659s
3	3680	7917	0.008888s
4	4750	10633	0.008533s
5	5820	13345	0.009154s
6	6890	9187	0.01068s
7	7960	11899	0.009347s
8	9030	14611	0.009169s
9	10100	17323	0.01106s
10	11170	13394	0.009755s
11	12240	16106	0.01005s
12	13310	18818	0.01072s
13	14380	21530	0.01255s
14	15450	14571	0.0107s
15	16520	17245	0.01368s
16	17590	13487	0.0133s
17	18660	16135	0.01412s
18	19730	10521	0.01985s
19	20800	6383	0.01419s
20	21870	6243	0.09285s
This is the last UNSAT round.
