#iterationNumber	varNumber	clauseNumber	itertionTime
1	1712	4423	0.02835s
2	2954	5995	0.009481s
3	4196	9271	0.009592s
4	5438	12547	0.0106s
5	6680	14231	0.01248s
6	7922	17461	0.01357s
7	9164	15172	0.01163s
8	10406	18342	0.0117s
9	11648	18562	0.01274s
10	12890	21648	0.01207s
11	14132	24734	0.01278s
12	15374	11129	0.01518s
13	16616	14165	0.0133s
14	17858	17195	0.01377s
15	19100	12221	0.01321s
16	20342	15249	0.01376s
17	21584	18273	0.01489s
18	22826	13219	0.01663s
19	24068	12954	0.01741s
20	25310	13030	0.1584s
This is the last UNSAT round.
