#iterationNumber	varNumber	clauseNumber	itertionTime
1	1572	4143	0.02603s
2	2674	5347	0.009198s
3	3776	8171	0.01027s
4	4878	7484	0.008748s
5	5980	10272	0.009674s
6	7082	13048	0.009732s
7	8184	9404	0.009658s
8	9286	12180	0.009301s
9	10388	14952	0.01009s
10	11490	17724	0.01086s
11	12592	10935	0.01236s
12	13694	13663	0.01033s
13	14796	16387	0.01094s
14	15898	19099	0.01057s
15	17000	21799	0.01217s
16	18102	7958	0.01177s
17	19204	10650	0.01117s
18	20306	13342	0.02832s
19	21408	7988	0.01733s
20	22510	7097	0.08009s
This is the last UNSAT round.
